 ,DA,SA,LL,CBT,TV,VEC
0.1,618,109,222,682,297,126
0.2,727,49,316,551,215,69
0.3,685,113,612,553,322,54
0.4,317,101,604,635,579,98
0.5,365,55,112,301,166,57
0.6,1410,263,1432,1134,830,123
0.7,588,53,627,653,246,55
0.8,939,116,1112,915,409,91
0.9,650,61,622,863,345,86
1,1025,140,443,862,367,136
732,106,610,714,377,89
