 ,DA,SA,LL,TV,VEC
1e-05,800,167404,5647308,21700,147303
2e-05,600,138403,5581406,21601,126702
3e-05,500,120202,5510806,29100,108102
4e-05,400,96502,5155298,10501,79901
5e-05,1000,283205,4967895,26701,263205
6e-05,400,142503,4864093,31501,131302
7e-05,600,122902,4795392,24700,108302
8e-05,500,83302,5233899,29100,93902
9e-05,1400,193704,5287201,40301,171603
0.0001,600,274405,5152298,37701,271705
0.0002,500,109702,5006195,20801,99802
0.0003,500,6500,4907494,9800,5900
0.0004,800,344407,4839592,27901,318106
0.0005,700,267205,4745590,35901,252805
0.0006,400,68302,4835492,13700,62201
0.0007,600,162903,5191699,35901,147302
0.0008,500,63801,5148098,14901,54001
0.0009,300,70802,4974094,22401,62401
0.001,700,243705,5028996,40301,232604
0.002,500,99302,5009795,28701,89102
0.003,300,800,5229500,6300,1300
0.004,600,124402,4895794,29900,119303
0.005,400,50801,4826493,8200,41901
0.006,400,13200,4775091,6001,10900
0.007,400,1400,4807492,3700,1200
0.008,600,39301,5421003,17100,34701
0.009,600,22800,5425304,8700,21900
0.01,701,207603,5311401,52301,196504
0.02,700,4800,5123698,17000,4900
0.03,700,28301,5039696,12500,26801
0.04,700,271305,4878194,36600,276006
0.05,1100,243504,4939095,40000,260805
0.06,1300,120703,4961594,16301,131902
0.07,800,153703,4823492,21201,171103
0.08,1000,291806,5257300,36701,303706
0.09,900,209504,5172699,47201,228604
0.1,800,128802,5159899,26500,137703
0.2,1600,204104,5104297,40501,223004
0.3,4800,222205,5695309,49401,217604
0.4,2100,293106,5432803,34500,318606
0.5,2200,246505,5087297,29200,243105
0.6,1500,8801,5098397,21000,8400
0.7,1200,275405,5514305,21601,247904
0.8,1500,331206,5776110,22700,318306
0.9,4000,296706,5391903,20100,265205
1,1600,323206,5035096,13601,291705
