 ,DA,SA,LL,TV,VEC
1e-05,800,69601,5790511,17001,69901
2e-05,900,324306,5701209,17101,313106
3e-05,700,373907,5676109,38700,343807
4e-05,500,241005,5497805,42301,243005
5e-05,1500,106502,5439004,24100,109003
6e-05,1000,316907,5560906,33801,351507
7e-05,600,10100,5544306,7901,9600
8e-05,1500,150103,5495205,25101,142103
9e-05,700,5900,5426704,6800,5100
0.0001,700,365107,5433504,27300,335607
0.0002,700,142303,5346903,27400,122602
0.0003,900,5200,5342303,10100,5000
0.0004,1000,292606,5411304,40601,282105
0.0005,800,82301,5443505,22900,80302
0.0006,900,352807,5430304,32401,321206
0.0007,1600,48001,5321503,19700,47301
0.0008,1000,215604,5239101,46001,216904
0.0009,1200,316306,5238901,39301,300105
0.001,800,57101,5212500,24200,55401
0.002,700,66802,5267501,26600,67602
0.003,900,333807,5198599,41301,310206
0.004,600,142303,5275501,28801,151703
0.005,800,350107,5607608,31900,348007
0.006,600,15100,5461105,18500,15301
0.007,600,156303,5400803,20401,154603
0.008,700,312306,5407804,34601,298805
0.009,600,17000,5362803,7300,16301
0.01,700,137802,5306702,18900,135103
0.02,1100,82301,5232101,10100,87302
0.03,1000,249205,5337903,34000,255505
0.04,700,160603,5234700,19601,167903
0.05,800,277006,5231700,36101,284405
0.06,900,210704,5589208,22600,182503
0.07,700,298306,5277901,27100,323007
0.08,700,14100,5340603,15000,16400
0.09,800,363107,9757087,30601,354506
0.1,1000,205304,5369503,47401,205404
0.2,800,43301,5327602,10701,46401
0.3,6500,186203,5195399,12100,187004
0.4,3700,146003,5404503,22500,146503
0.5,4100,80602,5121298,12900,80801
0.6,3900,151503,5007596,40401,128502
0.7,2300,245904,5799612,39200,284006
0.8,2300,1400,5338902,3700,2600
0.9,1900,46901,5854314,29300,48101
1,2300,86301,6089080,17300,85901
