 ,DA,SA,LL,TV,VEC
1e-05,1900,422106,5891177,18600,406306
2e-05,600,142402,5796376,29100,125202
3e-05,500,13500,5701875,6900,12700
4e-05,500,273104,5596273,43301,253403
5e-05,600,219103,5541073,39900,203103
6e-05,500,346205,5781675,37701,336004
7e-05,500,17900,5537473,6300,17800
8e-05,500,86401,5535473,14800,76101
9e-05,600,126102,5439271,22801,116701
0.0001,900,403506,5371870,30701,385205
0.0002,600,320904,5345270,43301,308504
0.0003,500,282404,5414771,56001,300204
0.0004,700,109201,5528473,18900,107601
0.0005,700,73101,5453071,17400,64801
0.0006,700,259203,5466472,40700,252503
0.0007,700,370705,5496472,30900,344305
0.0008,500,358705,5302369,28001,339504
0.0009,600,348205,5281569,36901,329204
0.001,500,305704,5404271,29901,302404
0.002,700,94202,5418071,20200,84801
0.003,800,338905,5380570,34701,321804
0.004,700,222503,5565873,52401,241503
0.005,500,275504,5538272,40201,255203
0.006,700,309104,5410971,27001,294404
0.007,400,217103,5466972,37000,220203
0.008,1401,322204,5491872,39100,315404
0.009,800,366404,5481672,28701,358804
0.01,800,32900,5532273,20400,30300
0.02,500,8100,5416171,18200,9700
0.03,700,107102,5456371,22001,100701
0.04,1300,245803,5551473,47601,240903
0.05,600,40701,5404571,10300,41600
0.06,1000,88602,5467271,15601,87901
0.07,700,165103,5337170,20800,167602
0.08,800,281804,5354770,31301,307404
0.09,600,244703,5339470,41601,243803
0.1,700,327404,5389871,34000,335204
0.2,1400,293104,5383870,35601,304404
0.3,2200,373606,5098770,23501,372405
0.4,2900,161803,5097497,15800,159503
0.5,3100,342306,5381402,33700,330507
0.6,2700,155903,5395902,34801,147503
0.7,3000,165403,5834710,34901,163603
0.8,3800,103902,6023814,19800,103202
0.9,2400,427808,6752327,28301,441208
1,4400,244205,6597225,37800,231805
