 ,DA,SA,LL,TV,VEC
1e-05,1700,11100,5687707,6900,11200
2e-05,2100,193204,5641706,33900,175304
3e-05,700,92301,5384901,27101,75201
4e-05,600,16900,5136797,16700,14800
5e-05,600,362007,4894591,22101,336106
6e-05,500,228504,4745689,54001,208904
7e-05,600,336807,4793590,36600,318106
8e-05,500,113902,4847591,29700,94402
9e-05,500,141403,4807090,19300,122502
0.0001,500,42301,4894991,11201,46401
0.0002,600,151403,5373401,30900,125303
0.0003,1700,366807,5210597,32001,329406
0.0004,500,38401,5101196,22000,33001
0.0005,600,360007,4950792,40301,341007
0.0006,600,274505,4845891,26900,255705
0.0007,600,47501,4838790,23201,42701
0.0008,500,217604,4809790,41001,202103
0.0009,400,203603,5132496,48601,197503
0.001,600,200603,5158197,51901,183503
0.002,600,177503,5220698,25600,165403
0.003,700,111902,5276098,18001,106502
0.004,500,1200,5197497,6401,2100
0.005,500,162403,5200797,24001,162303
0.006,600,43601,5208198,17200,41501
0.007,700,367107,5151597,23000,353107
0.008,600,140703,5053695,19400,131402
0.009,600,214704,5144396,52001,261705
0.01,700,322706,5335200,33400,297506
0.02,1200,17800,5212898,5400,17800
0.03,700,351207,5291299,25001,358706
0.04,700,253704,5181898,35200,262705
0.05,700,266605,4970394,25400,288805
0.06,800,145702,4838491,22000,157403
0.07,600,208104,4881391,43301,220004
0.08,700,200904,4995393,42301,301906
0.09,800,201403,5022094,31901,209404
0.1,800,264905,4841190,30401,283905
0.2,1200,140302,5196698,22600,139903
0.3,3300,360107,5617409,33601,354407
0.4,4800,23701,5621709,15900,22800
0.5,4400,313907,5146299,30000,305906
0.6,2000,218104,4939995,36301,213704
0.7,2500,6100,5542707,3600,8000
0.8,2200,305506,6219918,44901,315006
0.9,2100,285706,5346602,20701,293805
1,1900,246905,5389704,40200,251905
