 ,DA,SA,LL,TV,VEC
1e-05,1500,369907,5590808,9600,346107
2e-05,500,21801,5582407,5900,17500
3e-05,701,372207,5130698,39601,354007
4e-05,500,217104,4962596,45400,206504
5e-05,600,29201,4925995,19800,20400
6e-05,400,107502,4756192,16200,95202
7e-05,1300,365707,4696090,38201,337407
8e-05,400,164004,4636889,38901,148802
9e-05,400,61201,4666390,24101,48101
0.0001,400,169703,4678291,23700,158103
0.0002,600,10700,4675791,14200,8200
0.0003,500,292006,4555487,30601,274005
0.0004,600,207104,4600289,41601,191603
0.0005,600,92801,4621989,29101,81702
0.0006,500,148303,4566087,33901,130103
0.0007,600,277305,4548488,45701,257705
0.0008,800,366807,4667690,30200,367707
0.0009,700,273505,5504706,52501,245205
0.001,1300,370507,5360803,28901,344106
0.002,700,16801,5249301,12200,14900
0.003,600,178603,5249701,30501,174303
0.004,700,284605,5103899,29700,275305
0.005,600,104302,5004896,19901,99502
0.006,700,308806,4890994,25701,298505
0.007,500,215304,4862194,39501,217704
0.008,600,254205,4812093,27500,255705
0.009,600,288406,4752491,30101,303106
0.01,600,127403,4777092,23000,130303
0.02,600,339806,4808393,22601,341206
0.03,1100,123002,4779992,22601,131902
0.04,900,62001,5192500,7800,59002
0.05,700,305206,4956295,34001,322806
0.06,700,316907,4866593,24201,343406
0.07,700,352307,4869494,17800,380607
0.08,500,24901,4767092,5500,27800
0.09,1000,10700,4625890,3600,12000
0.1,700,190403,4855794,38201,209604
0.2,1300,116902,4891594,15700,124103
0.3,2700,85300,5539533,9001,76100
0.4,4500,267405,5367303,43101,266205
0.5,3100,37901,5293201,14301,38700
0.6,2900,20701,5130299,14700,21900
0.7,2100,132103,6059516,35401,132402
0.8,2100,102202,6502025,28800,102102
0.9,1500,72802,5899313,21700,73901
1,1500,276105,6224619,28701,267305
