 ,DA,SA,LL,TV,VEC
1e-05,800,176603,5756909,31400,160203
2e-05,1000,261405,5878611,31700,243005
3e-05,1000,227105,5799309,28601,214204
4e-05,1100,145603,5644906,15201,131102
5e-05,1200,282005,5884111,45201,266405
6e-05,1000,227005,5953612,44201,233504
7e-05,900,376007,5748009,30000,356507
8e-05,1600,312206,5899411,45001,290605
9e-05,1100,256205,5813810,41901,251404
0.0001,1000,265705,5628406,34201,259505
0.0002,1000,133702,5593506,26300,119502
0.0003,3000,340107,5763908,33401,320106
0.0004,1000,288006,5669207,40901,269505
0.0005,2201,138902,5503903,22801,122302
0.0006,2301,5000,5586705,4900,6300
0.0007,1700,239304,5563305,42601,381407
0.0008,2200,359407,5563905,24300,347107
0.0009,2700,348906,5627606,28401,341106
0.001,4000,215204,5595205,43501,207204
0.002,1900,122102,5369101,22400,115403
0.003,1900,226804,5837410,43101,216404
0.004,3100,153203,5633206,21901,138602
0.005,1800,372407,5598106,32601,364206
0.006,1900,150403,5434503,29600,143803
0.007,2500,25400,5499904,14600,21601
0.008,3200,419008,5664607,20800,398408
0.009,1400,288606,5549605,42300,278706
0.01,1600,136502,5362001,17801,124402
0.02,2100,164903,5594005,27601,157903
0.03,3100,151903,5978912,27801,131002
0.04,4600,127603,5867410,17400,122603
0.05,3001,366106,5840909,36000,368707
0.06,2800,71201,6740127,19900,67202
0.07,2300,140602,5647407,26700,131903
0.08,2200,149103,5460403,14300,131402
0.09,4300,328706,6013013,46901,312806
0.1,2300,396907,5621906,24900,381808
0.2,3000,345307,6087014,34901,350107
0.3,2200,99702,6416920,17001,201003
0.4,2800,110002,7544442,20401,102802
0.5,2400,334707,6427521,28100,329306
0.6,4100,145402,6340220,21100,144703
0.7,3300,132702,6429122,26700,130603
0.8,3900,339705,6866997,21501,361305
0.9,2000,330307,5985913,26800,358107
1,2300,146503,7294738,16001,151603
