 ,DA,SA,LL,TV,VEC
1e-05,900,277105,5710509,30700,261505
2e-05,900,239005,5658707,46701,213404
3e-05,900,409508,5649707,24501,410708
4e-05,1300,100001,5535206,30600,89702
5e-05,700,388907,5502605,30600,384508
6e-05,500,307906,5492205,48101,290505
7e-05,500,234104,5418603,52601,228405
8e-05,700,196003,5404703,58601,197704
9e-05,600,87001,5639608,19700,71301
0.0001,500,320706,5432803,45101,303806
0.0002,400,348607,5430403,37201,345006
0.0003,500,73201,5412903,22800,72002
0.0004,600,274105,5794611,53901,264705
0.0005,500,252105,5309301,46601,249404
0.0006,400,150203,5251299,39901,141403
0.0007,500,281205,5251500,41101,265805
0.0008,500,126403,5248499,32701,118102
0.0009,500,43901,5251400,23900,40501
0.001,400,174604,5234599,31601,166403
0.002,600,101902,5209299,27300,87502
0.003,500,280706,5146397,45501,272705
0.004,500,285305,5347502,46701,281405
0.005,600,324306,5345101,34601,297806
0.006,900,363407,5284200,22801,379107
0.007,600,387607,5584407,8000,415408
0.008,600,29101,5372902,19300,26301
0.009,800,313006,5342702,42701,326306
0.01,700,299606,5316901,37601,284205
0.02,600,163803,5184299,26600,152903
0.03,1000,205504,5234799,48900,209804
0.04,700,13700,5272901,11900,14700
0.05,1400,356007,5190798,28801,370007
0.06,900,30600,5185199,10400,41401
0.07,700,88102,5558805,11700,79102
0.08,800,336106,5342102,38500,337907
0.09,800,302405,5269501,32300,316606
0.1,800,388208,5270000,34600,416708
0.2,900,203304,5391702,22900,202104
0.3,2400,40800,5683808,18001,39600
0.4,2800,364107,5306501,29701,337506
0.5,4600,34101,5100296,16201,36800
0.6,2600,132902,5471204,31701,120702
0.7,1700,155903,5779810,36401,151203
0.8,3700,50201,6578525,8100,47101
0.9,7200,335907,6414922,20900,331006
1,2200,262505,5653007,40401,246805
