 ,DA,SA,LL,TV,VEC
1e-05,900,97802,5631906,24101,82701
2e-05,500,235105,5649207,42300,223105
3e-05,500,201303,5499204,49301,191004
4e-05,400,201304,5294100,40900,186804
5e-05,400,180703,5304700,46401,192704
6e-05,1200,402007,5312501,19700,352807
7e-05,400,202403,5263700,46701,187803
8e-05,500,105802,5137297,31201,96001
9e-05,300,114302,5220899,32901,105902
0.0001,400,14201,5231098,12700,12300
0.0002,400,220405,5206998,43001,209604
0.0003,300,193904,5160397,45101,185803
0.0004,500,25600,5052496,11800,21000
0.0005,400,223104,5021395,44901,216904
0.0006,600,31401,4930593,13300,26901
0.0007,600,285605,4994895,41000,284906
0.0008,700,283006,4991694,43301,279305
0.0009,700,381307,5074496,33201,350406
0.001,500,337306,5084896,31101,342306
0.002,900,24600,5231799,15200,20601
0.003,500,295106,5215998,44601,282705
0.004,700,210904,5100997,51401,211404
0.005,400,138303,5411402,30701,124002
0.006,1300,333306,5311500,34101,323806
0.007,500,266105,5261899,50301,277605
0.008,900,278305,5180798,27400,264405
0.009,800,359407,5149297,26601,347906
0.01,500,137902,5084796,20601,149903
0.02,800,11600,5121597,9800,10100
0.03,1700,266405,5114996,33301,268305
0.04,700,278305,5122097,40900,301506
0.05,800,95001,5099097,20700,103202
0.06,1000,235004,5386602,42001,218804
0.07,900,287105,5279000,27401,307906
0.08,800,252305,5193998,40801,268405
0.09,800,140903,5062996,24400,155503
0.1,700,138302,5010895,24200,158303
0.2,1200,251305,5074696,26300,272405
0.3,5101,192503,5700307,29301,187103
0.4,3400,122303,5593105,20801,113502
0.5,4900,346507,5255999,24301,355406
0.6,3000,175003,5312671,39001,177402
0.7,2400,44301,5865867,21501,44300
0.8,2300,66301,6015577,20301,68100
0.9,2800,364507,5974812,28501,351806
1,2200,418408,5925712,14700,383607
