 ,DA,SA,LL,TV,VEC
1e-05,2500,311006,5639905,17501,299405
2e-05,800,225105,7174834,31100,212804
3e-05,1100,442408,5661406,25600,392308
4e-05,800,90401,5693607,14900,77301
5e-05,2100,279305,5516503,37001,276305
6e-05,800,222204,5387501,37201,257404
7e-05,1100,127203,5335899,24301,122902
8e-05,600,257305,5316699,34100,256005
9e-05,500,122202,5575604,25300,129903
0.0001,1200,334206,5489202,21901,317106
0.0002,800,184504,5546503,20301,191603
0.0003,2400,316506,5640506,33100,296306
0.0004,1100,186204,5600204,19601,170803
0.0005,1600,5900,5647605,13500,6101
0.0006,1600,191503,5876910,18800,191104
0.0007,1700,335506,5788908,28200,301806
0.0008,1500,124602,5630505,21700,130103
0.0009,2200,329906,6734826,36201,340106
0.001,2600,267805,5596904,36601,275905
0.002,3100,361507,5693506,33701,357906
0.003,2000,123903,5324099,15500,114103
0.004,1400,84501,5591305,21000,71301
0.005,1800,192204,5517903,28000,182104
0.006,1700,15601,5558805,9600,14600
0.007,1700,341407,5600305,29001,321506
0.008,2100,43900,5697808,16300,38101
0.009,2500,415608,5651106,22700,383508
0.01,2800,201904,5766309,31600,185904
0.02,3700,366307,5593505,29300,349907
0.03,3000,311906,5949911,36701,286005
0.04,2900,208104,5814109,23600,184704
0.05,5300,167404,5605705,22401,160903
0.06,2200,86201,5457103,13100,77402
0.07,4300,273005,5912211,35501,258005
0.08,4800,231504,6008812,29701,217804
0.09,3000,57501,6131815,13701,52701
0.1,3700,78301,5966112,12400,67602
0.2,5000,258405,6024713,48701,238305
0.3,3500,259405,6681825,43201,251805
0.4,4100,107902,5917511,13400,91002
0.5,3000,186603,5761808,21501,183003
0.6,4100,376307,5334001,23700,391107
0.7,3400,332607,5556204,24600,307406
0.8,4400,148903,6706725,26200,145903
0.9,1700,85901,5467070,19001,98001
1,3400,292106,6648423,28500,297806
