 ,DA,SA,LL,TV,VEC
1e-05,4700,103502,811315,2015235,113702
2e-05,2400,100202,601511,2007136,112302
3e-05,5401,103201,813014,2036436,110002
4e-05,4000,126203,831115,2024036,112202
5e-05,5300,120702,700812,2021636,114802
6e-05,3900,119802,540510,2007235,109802
7e-05,6400,101801,850816,2013735,113702
8e-05,6600,124003,725813,2036436,116102
9e-05,7100,102102,809014,2039236,110102
0.0001,5700,100702,828715,2023836,110502
0.0002,7101,124402,813814,2023636,117602
0.0003,6200,124003,834215,2027736,119502
0.0004,6800,124802,838715,2021336,111902
0.0005,9200,120602,829915,2023936,112502
0.0006,10600,134103,840515,2050836,114602
0.0007,10300,121302,814914,2020236,112802
0.0008,7601,98801,807214,2127338,112902
0.0009,9000,99102,818315,2017436,111502
0.001,6100,121203,816214,2044536,114703
0.002,8200,122003,799614,2041836,111902
0.003,9200,121702,799314,2044336,113702
0.004,8700,120603,821714,2066637,115402
0.005,11600,121302,774414,2041736,110002
0.006,9600,116602,799414,2036136,110002
0.007,11500,100202,818814,2016736,113702
0.008,9500,117902,767613,2021836,146803
0.009,14900,100102,802115,2026636,108702
0.01,12400,97002,784014,2021536,113102
0.02,19601,123102,772413,2036836,114303
0.03,52700,102802,842915,2013336,112802
0.04,62701,125103,828614,2019536,113902
0.05,73701,120103,788714,2017536,113102
0.06,48201,97301,833415,2034036,110502
0.07,56401,121002,767314,2037436,112302
0.08,52001,103802,874616,2014235,111402
0.09,59901,121402,809315,2015036,112202
0.1,57401,121803,826314,2037736,112702
0.2,67801,102102,944317,2023136,113402
0.3,53301,116002,851415,2016036,110802
0.4,68601,102002,975918,2031936,115702
0.5,59501,119702,814115,2020835,113202
0.6,66301,99302,896016,2028836,110202
0.7,60001,98302,954217,2031336,112802
0.8,62001,122702,904916,2015636,135103
0.9,76301,99302,1012218,2031536,116902
1,57101,123902,818615,2033236,112402
