 ,DA,SA,LL,TV,VEC
1e-05,4300,296206,1054919,2180740,107802
2e-05,3800,117202,602411,2366944,106902
3e-05,4600,116302,627211,2288742,110602
4e-05,3900,121603,804314,2134139,108802
5e-05,3000,100402,524409,2224641,110002
6e-05,4000,113902,613512,3058556,109702
7e-05,5100,101902,803315,2348743,108002
8e-05,4100,98402,596911,2101238,111002
9e-05,4300,99702,837416,2320342,113302
0.0001,5300,120302,758914,2250641,110602
0.0002,5200,112202,772114,2312043,112402
0.0003,7800,100502,788715,2294042,109002
0.0004,7200,104702,801415,3737669,107302
0.0005,6300,122503,835215,2370744,111502
0.0006,5300,124202,737214,2365943,109202
0.0007,6901,119702,767914,3148457,582511
0.0008,9400,120502,791615,2375644,111602
0.0009,9400,118202,769514,2343443,111402
0.001,7000,116402,758414,2338443,125003
0.002,8000,101502,797815,2087438,110302
0.003,12501,100801,822415,2025537,111302
0.004,11700,97502,815415,2060538,110402
0.005,10600,123302,792715,2019437,110802
0.006,14900,98202,806015,2033238,108102
0.007,14200,121102,768715,2038738,112002
0.008,12900,120603,813815,2024238,110602
0.009,13800,101402,844016,2013538,110402
0.01,12600,102602,818815,2069839,113802
0.02,39200,123903,758914,2028638,112403
0.03,58902,101601,829315,2042438,110602
0.04,69601,131303,789315,2039537,112303
0.05,60101,121902,789515,2029137,111102
0.06,49901,115603,776714,2015037,110002
0.07,60301,102202,838716,2055639,111602
0.08,62101,101202,858116,2026438,128702
0.09,77801,101902,843816,2041738,109402
0.1,57901,119303,785414,2106740,110402
0.2,75402,117602,832915,2020737,108002
0.3,47301,97801,831316,2021837,121902
0.4,63302,117602,872016,2043637,109802
0.5,65901,121603,816215,2027837,111602
0.6,58700,120902,822411,2022227,109501
0.7,61401,99401,927811,2015725,111302
0.8,72901,99602,948117,2034538,112702
0.9,64401,118102,916917,2013737,114002
1,63901,117202,859116,2025538,113202
