 ,DA,SA,LL,TV,VEC
1e-05,5600,102102,816215,2010335,109502
2e-05,2600,98302,571310,2022236,109802
3e-05,3700,122802,763514,2014735,107602
4e-05,5400,121003,643311,2018936,109402
5e-05,4700,100302,816014,2007136,110502
6e-05,3900,99002,575811,2012935,108202
7e-05,5000,121002,663512,2037736,109502
8e-05,5801,123902,678112,2012735,111002
9e-05,4000,128402,704713,2015735,114202
0.0001,6300,120402,599611,2013236,111502
0.0002,7400,123803,772513,2033036,110301
0.0003,6800,123503,768713,2015236,109402
0.0004,4600,120802,785214,2031236,111902
0.0005,7400,123902,705713,2037136,109002
0.0006,8000,96002,808814,2014836,112302
0.0007,5400,121103,787414,2019135,109802
0.0008,8000,100102,804814,2012536,110102
0.0009,10700,131802,791614,2054437,110302
0.001,7600,100202,789714,2030536,111102
0.002,7800,99401,802215,2048436,107302
0.003,8500,120702,818714,2013236,109002
0.004,10000,123603,792114,2034236,110602
0.005,10100,129403,764113,2038636,111002
0.006,8001,123702,735413,2603346,112402
0.007,10501,100901,768413,2020836,110302
0.008,9800,120902,702613,2018036,109902
0.009,10800,122802,747113,2022436,110002
0.01,11800,96602,791814,2026836,109002
0.02,38201,115002,779614,2014736,111802
0.03,43701,118502,809214,2021036,110002
0.04,58501,120903,770513,2042937,109902
0.05,67701,124703,780414,2021136,109701
0.06,50401,99702,803014,2023736,112002
0.07,60401,122502,775914,2023536,111202
0.08,76401,122303,743813,2036636,114102
0.09,63501,118402,742513,2030537,110701
0.1,54701,121502,785014,2030036,111602
0.2,50001,116902,801914,2024436,109602
0.3,54701,120302,748113,2025836,112302
0.4,74202,98601,898516,2007736,113902
0.5,67001,98102,917816,2002836,113002
0.6,56901,119802,870015,2023837,112002
0.7,66801,116202,892116,2025136,112002
0.8,69101,101202,981218,2011236,108401
0.9,66101,123902,937517,2028736,113302
1,58201,115403,915116,2022836,109902
