 ,DA,SA,LL,TV,VEC
1e-05,5300,124002,812915,2015636,109902
2e-05,4000,100202,592211,2017336,107402
3e-05,6200,120503,645411,2013337,110402
4e-05,3600,120302,594811,2014636,109402
5e-05,3901,117102,592610,2040037,109002
6e-05,3100,98501,511610,2005936,107802
7e-05,4500,118602,661212,2016036,108202
8e-05,4600,120402,616612,2029936,108802
9e-05,5300,118602,622711,2031637,106102
0.0001,3101,99401,514909,2033937,107802
0.0002,5800,102202,810814,2047138,107901
0.0003,9300,102802,850516,2020736,113102
0.0004,8600,122103,822415,2042237,109302
0.0005,5700,122202,798914,2039837,114802
0.0006,6800,101402,808115,2032737,108201
0.0007,8500,103802,834815,2015137,108102
0.0008,7300,104302,812114,2046537,108601
0.0009,7400,119902,845416,2021536,108602
0.001,7400,122703,800714,2022737,106802
0.002,10500,118502,830515,2021637,111002
0.003,9000,123402,844615,2022037,112102
0.004,9401,119202,757513,2042437,111702
0.005,12600,98102,792914,2017037,121002
0.006,9600,99702,814115,2019836,110802
0.007,9601,114802,762313,2015237,108602
0.008,17500,111702,744314,2036737,109802
0.009,11100,121502,723613,2024937,110002
0.01,10901,97401,780314,2023936,108502
0.02,19201,122402,766113,2026737,111902
0.03,50201,115102,784914,2026837,107202
0.04,52001,121802,776714,2022336,111502
0.05,51199,121096,794576,2027440,129696
0.06,54401,120301,806810,2017027,113501
0.07,60201,117002,813410,2040726,111702
0.08,60401,101901,806110,2017326,109501
0.09,68701,124502,810010,2021025,113301
0.1,63501,114201,798311,2015126,111701
0.2,54701,120802,813215,2026638,110902
0.3,65002,98101,808814,2034537,110902
0.4,70901,120902,808415,2061337,109402
0.5,64401,116102,819315,2017836,112702
0.6,88702,121202,857015,2012736,113302
0.7,61701,118903,793114,2017636,110602
0.8,46801,120602,886016,2030837,114202
0.9,60701,100002,1020918,2034937,114402
1,59001,117903,901416,2012236,114402
