 ,DA,SA,LL,TV,VEC
1e-05,4201,292005,916516,2202940,115602
2e-05,5301,121602,745513,2067937,109302
3e-05,5700,101002,824015,2016636,113102
4e-05,3600,123802,698013,2026636,112402
5e-05,4300,120502,652812,2036536,109502
6e-05,5300,120102,615211,2034637,112602
7e-05,5500,101701,821015,2034337,112202
8e-05,3500,120402,653112,2031636,110202
9e-05,5301,100301,817514,2018537,111602
0.0001,4100,121502,656712,2014436,111402
0.0002,6300,122003,805914,2027937,144002
0.0003,5500,122502,794115,2316341,106202
0.0004,8700,103802,825515,2040836,111102
0.0005,8800,122702,815115,2037336,111102
0.0006,7900,123202,815315,2051937,113002
0.0007,8101,121602,811514,2023436,129303
0.0008,7100,118302,825415,2024736,109102
0.0009,7900,118702,801814,2046537,111402
0.001,6800,124303,771114,2055236,113702
0.002,9100,104702,839915,2020836,115503
0.003,7700,123202,790014,2042537,110802
0.004,10500,132102,859816,2024536,116802
0.005,13700,126403,798514,2029037,112702
0.006,10600,119502,792415,2034336,112902
0.007,9800,124002,810015,2044937,114902
0.008,10600,119002,808115,2035636,110402
0.009,11401,117502,817714,2074938,111702
0.01,17600,124603,803314,2041537,113102
0.02,40201,98702,810614,2025937,110602
0.03,53401,120402,794514,2036037,111402
0.04,62001,119202,782814,2015636,111302
0.05,71301,121102,846216,2018136,115802
0.06,64601,108202,971017,2025137,113802
0.07,55001,129402,909216,2054737,113402
0.08,53201,119802,823714,2041737,123202
0.09,61201,121902,856815,2063836,113501
0.1,61101,121602,813615,2045137,113702
0.2,66101,104702,930917,2013836,126802
0.3,68201,112902,777514,2013536,128903
0.4,61401,118802,834315,2036037,113002
0.5,63302,99501,851715,2034436,114402
0.6,62001,98902,917616,2063437,109302
0.7,61801,124802,802015,2019736,112902
0.8,64001,119502,864416,2039236,114002
0.9,52801,120402,814715,2035536,113502
1,62601,122702,934517,2033737,109302
