 ,DA,SA,LL,TV,VEC
1e-05,3900,252205,766813,2168138,108102
2e-05,4000,99102,756913,2017435,108402
3e-05,5001,120402,690112,2013835,109002
4e-05,4300,119302,613911,2009635,110202
5e-05,3500,114202,547310,2006335,108802
6e-05,2700,99102,512409,2001735,107501
7e-05,4100,114502,557210,2003335,106702
8e-05,2501,99601,500608,2010635,109902
9e-05,2500,100902,498409,2023935,107802
0.0001,5700,110702,770814,2004835,108201
0.0002,7200,98301,790014,2034036,108701
0.0003,6100,96202,799414,2022735,108402
0.0004,8500,116702,780713,2029736,108602
0.0005,6800,123802,810914,2032736,110802
0.0006,5800,123402,788114,2029035,110502
0.0007,8000,120202,754413,2035136,109002
0.0008,7300,122803,815714,2013735,112502
0.0009,6700,127803,849215,2048435,109102
0.001,5600,121102,771214,2017235,109802
0.002,7100,119603,742013,2030435,110402
0.003,8801,98501,780113,2010835,110902
0.004,7701,103501,788913,2028236,113902
0.005,8000,120402,779114,2021035,110102
0.006,9400,98302,795314,2027836,111101
0.007,10501,114902,748313,2017136,110502
0.008,11900,116502,758414,2035336,109602
0.009,13700,122202,802715,2014236,110502
0.01,10300,99502,771614,2025436,110102
0.02,40301,103802,823714,2034336,112902
0.03,55701,123402,777514,2021736,108102
0.04,69201,138802,817914,2014336,110802
0.05,53301,101102,817214,2037637,113002
0.06,58401,111902,818214,2016336,113002
0.07,65001,103602,805614,2033437,112002
0.08,61401,98202,843815,2020936,111402
0.09,55501,104802,867315,2052237,117302
0.1,50101,102701,852615,2030837,111502
0.2,67801,120303,772914,2048136,110302
0.3,66001,124502,857715,2023336,112402
0.4,76701,100902,1060519,2027236,111602
0.5,57901,118902,849215,2013036,114902
0.6,61701,126703,927516,2039236,112702
0.7,70902,99402,938616,2033236,112002
0.8,69801,102402,927517,2032836,111602
0.9,61501,103502,1028618,2033136,110702
1,54100,109302,1203722,2028836,114002
