 ,DA,SA,LL,TV,VEC
1e-05,3800,286405,797814,2174639,108502
2e-05,4800,118802,658912,2012235,107102
3e-05,3500,117802,632912,2030436,108902
4e-05,4200,128602,652112,2078037,114102
5e-05,4800,120802,657612,2038736,109802
6e-05,3700,125202,627011,2030736,110902
7e-05,3400,110302,1126720,2013136,109202
8e-05,4900,100002,823515,2086237,108502
9e-05,2400,101301,591111,2005136,107302
0.0001,3900,116302,564710,2006435,108002
0.0002,3700,122102,689112,2018536,107002
0.0003,3901,116002,814614,2021736,110002
0.0004,5300,100102,800214,2027836,110602
0.0005,8001,123402,794914,2018236,110602
0.0006,6700,120702,760014,2024236,112502
0.0007,6700,101502,825315,2012236,110102
0.0008,7101,100301,796314,2007336,109101
0.0009,7200,99501,796415,2011535,107402
0.001,5500,119102,759214,2019936,110802
0.002,9100,118102,822715,2023036,113202
0.003,8400,99002,805614,2027836,114302
0.004,10300,121902,809815,2039836,114402
0.005,9800,121502,782714,2022736,111502
0.006,10100,115002,795614,2029936,110702
0.007,12801,120402,765313,2046336,107302
0.008,9500,98502,817214,2019436,108802
0.009,12100,121802,757813,2021936,111102
0.01,11900,122002,774014,2043536,112902
0.02,40400,125003,817415,2029336,113302
0.03,50101,122302,773913,2036036,112101
0.04,62701,110502,895116,2051236,115002
0.05,56201,124602,804714,2034436,130603
0.06,53401,121702,816814,2032537,109801
0.07,54401,119402,789114,2032136,112202
0.08,47701,121202,803814,2045037,114902
0.09,56601,136403,809914,2022936,111402
0.1,60501,100302,825414,2020736,114002
0.2,60101,122003,763113,2019236,111302
0.3,55001,100902,934817,2037236,114702
0.4,56101,96802,831714,2032137,113202
0.5,57201,119103,825314,2015536,113002
0.6,51101,98702,894816,2020136,107702
0.7,83101,123403,829315,2024336,109702
0.8,57901,121602,871715,2029435,114102
0.9,60501,100501,970118,2017336,117902
1,62701,101502,991817,2039336,120403
