 ,DA,SA,LL,TV,VEC
1e-05,5300,101302,836415,2010837,110802
2e-05,4600,119202,681913,2011937,110002
3e-05,4300,116802,647512,2025437,113602
4e-05,4901,102401,825015,2036237,108102
5e-05,5300,119802,700813,2032337,120303
6e-05,5700,122003,731513,2042538,110602
7e-05,5800,118502,653312,2022737,113302
8e-05,3700,100802,528810,2026937,108602
9e-05,5300,106402,832716,2034337,112902
0.0001,5700,119302,724613,2041638,108002
0.0002,8300,123302,812915,2030938,108702
0.0003,5300,121903,779914,2043938,113002
0.0004,6700,117402,817615,2029737,109802
0.0005,10700,109202,845815,2041238,108602
0.0006,6100,120802,829116,2021037,109702
0.0007,8000,101702,935518,2018237,109202
0.0008,5700,115702,807215,2022437,125103
0.0009,8100,100002,811415,2028737,109502
0.001,6700,123802,757214,2042638,110102
0.002,6900,118503,768514,2024437,109402
0.003,9400,97202,797415,2025137,108602
0.004,10200,100502,830516,2013037,106302
0.005,9901,103301,833515,2018837,109102
0.006,10900,102502,855716,2044637,108802
0.007,11600,99702,862116,2020737,110102
0.008,10300,117402,824415,2027638,117302
0.009,15400,103102,831415,2036838,109402
0.01,10600,116602,815815,2046738,110802
0.02,45200,115303,782915,2021637,107302
0.03,61301,97202,835215,2012537,108602
0.04,84801,105902,874516,2011937,109902
0.05,53501,101302,831715,2031737,111302
0.06,58302,103401,852815,2044938,109502
0.07,53701,144502,740014,2018437,108102
0.08,66301,121502,778415,2053937,109402
0.09,69101,120802,752814,2031137,110902
0.1,57701,112402,793415,2024637,127202
0.2,68101,135102,756914,2017337,113002
0.3,53301,114802,793314,2015238,112302
0.4,69901,99002,845816,2024637,111602
0.5,60801,124503,765914,2031137,108002
0.6,85002,117902,850716,2021637,124402
0.7,62101,121902,863216,2043138,112302
0.8,60101,96002,960918,2010537,110802
0.9,50401,117802,940418,2040537,112202
1,57901,116601,885911,2016126,108802
