 ,DA,SA,LL,TV,VEC
1e-05,3900,104902,814515,2010536,108702
2e-05,4300,118102,692613,2019737,110802
3e-05,4300,115702,615911,2034538,110102
4e-05,2400,99102,519210,2005336,108802
5e-05,2300,97901,515410,2002536,109302
6e-05,2201,98501,501009,2010736,108302
7e-05,4900,114802,824915,2009337,110302
8e-05,4400,117502,681013,2012336,111202
9e-05,7401,124402,791414,2048938,111002
0.0001,7400,101602,810215,2038338,109302
0.0002,4001,124602,812214,2026637,110602
0.0003,6600,107902,850216,2026937,110702
0.0004,5200,121602,771715,2019737,110302
0.0005,5700,118202,752614,2026237,110702
0.0006,7900,119902,811315,2026437,109902
0.0007,6800,99402,808315,2014137,120902
0.0008,7600,104102,829015,3928372,111902
0.0009,7000,117302,830015,2020937,113502
0.001,5900,125102,826915,2045238,109102
0.002,8000,99902,808615,2029537,111302
0.003,8900,98802,810215,2028437,111702
0.004,9900,100802,821615,2026937,110402
0.005,11600,102702,808515,2027537,110202
0.006,10400,136103,850316,2030937,109602
0.007,11701,99501,820315,2017536,119103
0.008,13200,100102,817315,2033137,108102
0.009,14300,121803,797914,2042738,107802
0.01,15901,97602,816814,2029038,111702
0.02,18300,124602,862516,2031337,115702
0.03,52401,115902,793315,2042937,112102
0.04,69901,121602,866416,2023737,107602
0.05,56801,98502,822115,2018837,111702
0.06,57501,107502,776214,2026537,114402
0.07,62001,115303,845515,2016737,110702
0.08,55701,121102,835515,2032637,112303
0.09,65401,119502,808115,2046938,111502
0.1,72602,100001,858816,2012437,111002
0.2,53501,122202,798215,2050637,114302
0.3,55901,120002,776115,2027637,115602
0.4,69001,123902,839316,2021637,111602
0.5,66601,118003,782714,2051738,111802
0.6,52201,123003,886016,2037437,110902
0.7,89802,122602,830715,2083138,114502
0.8,68601,101002,1015319,2013437,110402
0.9,69201,98402,1004519,2008237,111802
1,74301,131902,901517,2025337,114102
