 ,DA,SA,LL,TV,VEC
1e-05,5100,282705,824215,2147038,431508
2e-05,4900,100902,793614,2024536,111102
3e-05,2400,98602,571810,2014636,109101
4e-05,1700,97202,515109,2000735,107602
5e-05,1900,97402,503409,2012636,110202
6e-05,2600,138702,568010,2005236,110302
7e-05,3400,97202,507409,2010836,109902
8e-05,2300,96802,499909,2009635,111002
9e-05,3000,113902,579210,2015536,111902
0.0001,3001,113802,553509,2015436,106902
0.0002,5700,101002,792914,2004135,111002
0.0003,4300,114502,801214,2015836,109802
0.0004,5800,124202,791814,2019936,109202
0.0005,4600,121802,737513,2030336,112802
0.0006,7200,123003,754113,2030836,109402
0.0007,5600,113402,802315,2012235,109402
0.0008,8100,101102,828615,2009635,109602
0.0009,7700,116902,793014,2036436,107902
0.001,9500,120602,763713,2017936,111502
0.002,9001,114902,785614,2027036,110101
0.003,7800,125202,776514,2032736,116102
0.004,8300,99502,835315,2013735,174804
0.005,9500,135503,757213,2018936,111402
0.006,10900,98202,795214,2035136,108102
0.007,10900,124802,779114,2080537,113802
0.008,9500,126603,828715,2039436,113902
0.009,11000,122802,777414,2029636,108902
0.01,13100,118302,859615,2016636,110402
0.02,17400,116202,749213,2017736,123803
0.03,49501,101502,769114,2012236,110501
0.04,52601,119102,768014,2025335,115203
0.05,45400,119002,756014,2029036,115602
0.06,44701,104002,743213,2007835,125403
0.07,41501,120502,736513,2014935,114202
0.08,55301,115602,763713,2029036,115502
0.09,60201,124903,808814,2012536,112002
0.1,52300,95102,787714,2013736,111402
0.2,60501,119902,733013,2025036,108902
0.3,66801,123702,788414,2024236,113802
0.4,56701,99402,850015,2058836,109802
0.5,50601,117702,837815,2019536,109802
0.6,62301,97302,883716,2015435,109902
0.7,61701,122703,828514,2038437,110101
0.8,50901,121402,899316,2036136,111702
0.9,62402,108002,994617,2034136,111902
1,62802,124702,996417,2045037,110502
