 ,DA,SA,LL,TV,VEC
1e-05,4400,309905,796615,2165038,109702
2e-05,4500,119402,663312,2029936,113802
3e-05,3200,115002,567910,2025936,110102
4e-05,3200,120403,555610,2024535,111802
5e-05,2700,102902,501309,2002335,109202
6e-05,2200,97602,511809,1999736,108202
7e-05,2301,101201,498908,2011736,109502
8e-05,4400,120002,642811,2012336,110002
9e-05,5901,101401,816114,2018836,111902
0.0001,3400,103902,587811,2009735,112402
0.0002,6000,100302,824315,2018635,112702
0.0003,5700,100902,800614,2054437,111002
0.0004,7400,118502,794314,2032736,109602
0.0005,7000,103302,806214,2028336,109802
0.0006,7500,102202,813515,2031636,109702
0.0007,6900,118602,805214,2038736,108802
0.0008,6700,102702,847815,2017536,111402
0.0009,6800,98401,883716,2031036,112302
0.001,7600,120302,769914,2041936,109602
0.002,7200,120302,789314,2028136,108902
0.003,10300,119202,813515,2023436,115502
0.004,9200,131903,803314,2023336,110902
0.005,9000,123102,778714,2039436,107502
0.006,10200,124302,852415,2028036,115002
0.007,10101,101601,835514,2038037,108501
0.008,10101,117402,819514,2045836,112402
0.009,10600,121703,793114,2029236,111702
0.01,13800,109502,831015,2030536,112602
0.02,41800,99702,813015,2030036,108702
0.03,53101,103202,859715,2016036,112302
0.04,62601,120902,751314,2034136,110302
0.05,53801,116102,808214,2039836,110802
0.06,59801,120602,797014,2038936,118802
0.07,58201,120402,842315,2022736,114302
0.08,46601,111402,816115,2030736,111402
0.09,62901,122902,801014,2024436,110302
0.1,55701,97802,855015,2021636,112502
0.2,59901,121402,809014,2039037,108002
0.3,51401,122002,851115,2026937,113802
0.4,57301,99802,909916,2023936,111102
0.5,70202,125602,946416,2061037,115002
0.6,58601,97802,902116,2021436,110502
0.7,63001,116403,841215,2020336,112102
0.8,68801,101002,989017,2046137,113002
0.9,55501,101802,963917,2022236,108502
1,53401,117902,829515,2021736,111002
