 ,DA,SA,LL,TV,VEC
1e-05,400,400,5901,4600,400
2e-05,600,300,3700,5200,500
3e-05,700,200,5900,3900,300
4e-05,100,100,2600,3200,100
5e-05,500,500,7200,3600,300
6e-05,500,400,3500,4000,300
7e-05,300,200,2700,4000,200
8e-05,100,100,5000,3600,300
9e-05,300,300,2701,4300,300
0.0001,400,600,5000,4400,500
0.0002,400,100,5100,4400,300
0.0003,1100,200,3600,3200,300
0.0004,900,1000,2700,3300,800
0.0005,600,500,4000,5500,500
0.0006,400,200,1900,3400,300
0.0007,600,100,4400,4000,300
0.0008,1300,100,4000,4800,400
0.0009,300,500,4700,4000,600
0.001,800,600,4100,4200,500
0.002,1100,500,2901,5600,300
0.003,700,300,5000,3500,400
0.004,1000,1500,1900,4600,400
0.005,700,600,4500,3800,500
0.006,400,300,6200,3300,500
0.007,500,300,2300,5100,300
0.008,1600,300,3301,4200,600
0.009,600,500,1000,3600,400
0.01,500,300,5800,3600,200
0.02,800,200,4700,3800,300
0.03,800,400,4000,3600,400
0.04,800,400,3200,3300,200
0.05,800,400,2900,3600,300
0.06,1400,400,2700,3500,400
0.07,1100,500,6300,3701,400
0.08,800,300,3600,3200,300
0.09,800,400,3000,3500,400
0.1,600,200,2800,3801,900
0.2,900,200,5000,3200,200
0.3,800,400,3800,3200,300
0.4,1200,400,3300,3200,400
0.5,1000,400,3200,4200,700
0.6,1200,700,4001,3600,300
0.7,1000,300,5800,3900,400
0.8,1300,400,4101,4000,300
0.9,2000,1200,3200,3200,500
1,1100,1400,1800,3900,400
