 ,DA,SA,LL,TV,VEC
1e-05,900,500,5600,3400,300
2e-05,700,500,2800,3601,300
3e-05,500,300,3100,5000,200
4e-05,600,400,4800,5600,300
5e-05,100,200,5200,3600,400
6e-05,200,600,6100,4200,400
7e-05,500,300,6500,3500,200
8e-05,100,100,5700,3301,100
9e-05,300,100,2901,2900,200
0.0001,600,800,2400,3800,700
0.0002,500,800,5600,4101,200
0.0003,600,300,2600,3800,300
0.0004,600,500,5201,3000,1000
0.0005,700,200,4600,3200,300
0.0006,200,500,3000,3200,200
0.0007,300,200,5601,3200,200
0.0008,400,1000,2400,3900,600
0.0009,500,300,5000,3600,200
0.001,600,300,3800,3700,200
0.002,200,100,6800,3600,300
0.003,500,200,5900,3800,300
0.004,300,500,2600,3900,200
0.005,1700,200,3501,3600,200
0.006,600,400,5400,3800,200
0.007,1100,800,1600,3200,300
0.008,600,700,2700,4100,300
0.009,700,600,2900,3500,200
0.01,500,400,6200,3900,200
0.02,800,600,4000,3500,400
0.03,1100,300,2100,3900,300
0.04,500,800,2900,3500,600
0.05,400,300,2900,3300,300
0.06,1000,200,4500,3200,500
0.07,1700,600,3200,3100,300
0.08,800,300,4700,3400,200
0.09,1300,1400,6400,3700,200
0.1,900,200,6401,3200,300
0.2,1300,600,5500,3300,200
0.3,600,500,2200,4301,300
0.4,600,1000,2400,3901,300
0.5,900,400,7200,3200,300
0.6,2700,400,3500,3401,300
0.7,700,1200,2200,3500,300
0.8,1200,400,1700,3400,300
0.9,1300,500,5100,4000,400
1,1100,1900,2401,3100,300
