 ,DA,SA,LL,TV,VEC
1e-05,400,600,1900,3400,200
2e-05,500,2100,4500,3501,800
3e-05,500,300,3700,4000,300
4e-05,601,400,4000,3600,400
5e-05,500,200,3900,3900,200
6e-05,900,500,2700,3700,400
7e-05,100,200,6301,3100,300
8e-05,400,500,5900,3200,200
9e-05,500,600,3000,3500,200
0.0001,500,400,4900,3600,200
0.0002,400,400,2200,4100,500
0.0003,400,700,5900,4400,300
0.0004,400,500,2600,3700,300
0.0005,700,400,2600,4300,300
0.0006,600,500,4700,3400,300
0.0007,900,1200,3300,3901,300
0.0008,400,400,5700,3601,700
0.0009,500,1500,3900,3900,1100
0.001,400,400,4900,3900,900
0.002,500,1000,2200,4700,500
0.003,1000,900,3300,5100,500
0.004,500,600,5400,4000,300
0.005,900,200,4800,3200,300
0.006,600,600,4600,3400,500
0.007,300,500,2200,3800,600
0.008,800,900,5901,3900,800
0.009,500,600,2800,3600,200
0.01,600,300,5400,3600,200
0.02,800,1200,1800,4700,600
0.03,1000,500,2100,4100,400
0.04,700,200,3400,3601,200
0.05,500,300,1800,3400,200
0.06,900,1300,6400,3900,400
0.07,700,1800,1800,3500,200
0.08,600,100,4800,3400,200
0.09,1300,600,5900,3200,400
0.1,1100,300,4600,3300,500
0.2,800,300,3500,3600,300
0.3,1000,500,6500,3400,300
0.4,700,200,4700,3401,600
0.5,1000,900,2200,3400,300
0.6,700,500,5100,3201,200
0.7,800,300,5700,3800,400
0.8,700,300,3000,3400,300
0.9,2000,700,5601,3900,700
1,600,700,7200,3500,400
