 ,DA,SA,LL,TV,VEC
1e-05,300,700,5400,3700,200
2e-05,300,700,2800,3700,300
3e-05,300,200,3900,3600,200
4e-05,300,300,4100,4100,300
5e-05,300,100,6400,3700,300
6e-05,400,200,4301,4100,100
7e-05,500,600,5400,3600,900
8e-05,200,300,5100,3000,200
9e-05,200,300,3900,3000,300
0.0001,600,400,3900,3500,400
0.0002,500,200,5400,3900,200
0.0003,400,600,1400,4000,300
0.0004,400,200,2600,3600,300
0.0005,400,300,2900,4000,400
0.0006,400,500,5700,3500,300
0.0007,200,400,6200,3300,400
0.0008,500,100,3300,4000,500
0.0009,300,500,2300,3500,400
0.001,600,200,4300,4200,300
0.002,300,1200,1900,3700,400
0.003,700,600,3200,3700,300
0.004,300,400,4100,3500,300
0.005,600,400,1900,4400,400
0.006,500,601,4900,3900,700
0.007,600,300,5400,3700,500
0.008,900,800,6700,4200,500
0.009,700,1100,2000,4300,500
0.01,900,200,5600,3601,300
0.02,500,600,2600,3400,400
0.03,500,400,4700,3900,600
0.04,1300,700,5400,3900,600
0.05,600,400,4100,4100,300
0.06,300,200,5600,3300,400
0.07,700,300,1400,3100,300
0.08,1400,300,2800,3400,300
0.09,1500,1200,3100,4500,300
0.1,900,300,3800,3300,300
0.2,800,300,1700,3600,700
0.3,1200,500,5100,3801,400
0.4,700,400,5400,3400,400
0.5,1700,400,4000,3600,400
0.6,1800,300,6400,3300,300
0.7,1300,200,2700,3100,300
0.8,1400,400,6400,3500,400
0.9,1500,400,6100,3500,1500
1,2600,400,3900,4200,700
