 ,DA,SA,LL,TV,VEC
1e-05,500,500,3300,3600,400
2e-05,200,500,5500,3600,700
3e-05,700,1000,5300,5000,300
4e-05,500,300,4100,3900,200
5e-05,400,400,4600,3700,300
6e-05,300,300,4300,3600,300
7e-05,500,600,3800,4000,200
8e-05,200,300,5300,4300,400
9e-05,400,200,4101,3300,200
0.0001,501,600,2900,3500,200
0.0002,300,700,4700,4800,500
0.0003,200,600,6400,3400,400
0.0004,300,500,2300,4000,300
0.0005,500,400,5301,4200,300
0.0006,300,300,7501,4100,200
0.0007,500,300,5300,3800,700
0.0008,400,700,5400,3500,500
0.0009,300,300,2300,3200,200
0.001,500,500,4000,3500,400
0.002,900,500,5200,4200,1100
0.003,300,300,6800,3500,200
0.004,400,800,4000,3600,1400
0.005,300,200,4900,3600,500
0.006,800,600,5400,3600,200
0.007,300,200,2100,3500,400
0.008,900,200,4301,3700,300
0.009,500,400,5600,3700,300
0.01,400,200,3200,3500,300
0.02,900,500,4000,3200,200
0.03,1000,400,3700,3200,200
0.04,500,400,6500,3200,300
0.05,1000,500,6500,3400,600
0.06,700,500,5200,3400,300
0.07,1100,400,5800,3900,200
0.08,1600,600,3100,4800,600
0.09,900,500,5700,3200,300
0.1,1100,200,5300,3000,300
0.2,1100,200,4200,3000,300
0.3,1300,300,6000,4100,400
0.4,1400,400,5600,3800,300
0.5,1700,300,4400,3700,400
0.6,1300,300,5200,3300,300
0.7,1000,400,3300,3600,300
0.8,600,300,6300,3600,200
0.9,801,200,4100,3500,400
1,900,200,6600,3100,200
