 ,DA,SA,LL,TV,VEC
1e-05,300,800,3000,3200,500
2e-05,500,300,4100,3400,400
3e-05,600,200,2700,3600,300
4e-05,400,300,3200,4300,300
5e-05,400,400,6100,3200,400
6e-05,300,400,2800,3300,400
7e-05,100,400,5000,3800,200
8e-05,1300,900,3500,3300,500
9e-05,400,300,2200,3200,300
0.0001,300,200,1600,3300,200
0.0002,300,500,2000,5000,500
0.0003,400,400,3800,3900,900
0.0004,400,1200,2400,4100,500
0.0005,500,1400,4700,4800,700
0.0006,400,400,2700,3200,500
0.0007,500,600,3100,3300,300
0.0008,500,500,6000,3200,300
0.0009,1000,900,3300,4200,200
0.001,500,200,5400,3400,300
0.002,1900,600,4600,3800,300
0.003,400,300,2000,3300,300
0.004,400,600,1300,3700,200
0.005,500,300,3300,3500,300
0.006,600,400,6101,3900,500
0.007,1000,900,6500,3100,300
0.008,500,300,3300,3700,300
0.009,300,300,5500,3600,300
0.01,700,400,5300,3700,300
0.02,600,401,6200,4300,500
0.03,500,300,3400,3000,300
0.04,600,600,3700,3800,200
0.05,700,400,2800,3701,200
0.06,800,200,4900,3400,300
0.07,1100,300,3100,3200,400
0.08,1400,400,4600,3400,400
0.09,700,300,2900,4000,600
0.1,1500,1500,2301,3300,200
0.2,1700,200,4900,3200,300
0.3,1400,1100,6500,3400,400
0.4,1300,1500,3400,4400,400
0.5,900,200,2100,3201,400
0.6,600,800,2700,3300,400
0.7,1700,300,4700,2900,200
0.8,500,500,2800,3300,800
0.9,1100,300,3100,3200,300
1,900,500,3701,4300,400
