 ,DA,SA,LL,TV,VEC
1e-05,1000,700,4000,3500,300
2e-05,400,300,5700,4200,300
3e-05,500,1100,4400,4600,500
4e-05,100,200,3800,3800,200
5e-05,700,300,5500,3500,300
6e-05,500,300,6400,3401,300
7e-05,100,400,5100,3400,400
8e-05,100,500,3600,3000,200
9e-05,300,300,4700,3700,700
0.0001,200,200,4700,3300,200
0.0002,400,600,6300,4000,300
0.0003,200,800,4900,4100,300
0.0004,500,200,3700,3700,200
0.0005,200,700,3100,3400,600
0.0006,200,300,3300,3500,200
0.0007,200,300,4100,3400,200
0.0008,300,400,2901,3500,300
0.0009,300,901,2400,4800,300
0.001,500,500,5100,4200,700
0.002,600,600,6200,3700,400
0.003,600,1200,6800,3700,400
0.004,700,600,4401,3400,300
0.005,600,300,4400,3800,400
0.006,200,200,3900,3400,300
0.007,1800,700,4400,3500,200
0.008,1700,500,2900,3500,300
0.009,700,500,6500,3701,300
0.01,800,800,2400,3600,400
0.02,1000,900,3100,3901,500
0.03,1800,500,2000,3400,300
0.04,400,300,3900,3200,200
0.05,801,1700,3700,3300,300
0.06,1000,400,4100,3500,500
0.07,1200,400,4300,3400,600
0.08,1500,800,2600,3300,400
0.09,1100,200,5901,3200,200
0.1,700,200,3100,3500,400
0.2,900,300,5900,3600,300
0.3,1200,600,6501,3300,200
0.4,1100,300,4200,3600,1000
0.5,1100,300,5300,3200,500
0.6,1200,800,6100,3100,300
0.7,2300,400,3900,4100,600
0.8,1400,1400,6300,3300,500
0.9,1200,200,6700,3900,400
1,2100,700,4000,3400,400
