 ,DA,SA,LL,TV,VEC
1e-05,500,600,3200,4600,400
2e-05,900,400,2700,3300,300
3e-05,400,300,4900,4000,400
4e-05,200,400,4200,3400,300
5e-05,400,300,3701,3600,200
6e-05,600,500,5600,3600,400
7e-05,400,1900,5000,3300,300
8e-05,500,400,4001,3400,400
9e-05,500,200,6200,4400,300
0.0001,500,200,4900,3400,200
0.0002,600,300,4600,3700,400
0.0003,500,400,6000,4501,600
0.0004,600,300,4001,4300,300
0.0005,600,501,3000,4100,500
0.0006,500,500,3600,3200,300
0.0007,600,400,7600,4200,300
0.0008,700,300,5500,3500,300
0.0009,300,200,4200,3500,300
0.001,700,300,5200,3400,300
0.002,600,500,3000,3600,500
0.003,800,400,3800,3400,300
0.004,800,1100,2900,3400,300
0.005,600,200,2800,4401,300
0.006,700,300,4900,3300,400
0.007,300,300,5400,3501,300
0.008,500,600,4900,3100,300
0.009,700,300,4200,3500,200
0.01,1300,500,4700,3400,300
0.02,500,300,1700,3400,300
0.03,1600,800,4401,3900,300
0.04,700,200,2800,3600,300
0.05,1000,300,1200,4000,300
0.06,2400,600,4300,3900,600
0.07,1700,500,2800,3700,200
0.08,1000,300,3500,3800,200
0.09,1301,700,4200,3500,700
0.1,1100,300,3300,3300,400
0.2,1600,600,5500,3500,200
0.3,500,300,4600,3201,300
0.4,1100,600,2500,3800,400
0.5,1000,500,4200,3200,400
0.6,2200,1300,2000,4000,500
0.7,1300,400,2300,3400,300
0.8,1300,800,2600,3500,500
0.9,1000,500,2500,3200,300
1,1300,400,5800,3300,300
