 ,DA,SA,LL,TV,VEC
1e-05,200,500,4700,3900,300
2e-05,100,300,4801,3500,300
3e-05,400,500,4200,3900,300
4e-05,300,300,5701,3300,300
5e-05,100,200,2800,2900,200
6e-05,600,300,4800,3601,300
7e-05,200,400,3800,3400,300
8e-05,300,300,4001,3800,300
9e-05,600,600,6400,4200,1000
0.0001,200,200,2900,3800,200
0.0002,300,200,5100,3400,300
0.0003,200,400,1500,3200,200
0.0004,400,600,3900,3500,400
0.0005,700,300,5700,4200,500
0.0006,700,200,2200,3300,200
0.0007,600,200,4500,3401,200
0.0008,600,300,2900,3200,200
0.0009,500,200,5000,3300,200
0.001,600,300,6200,3900,200
0.002,500,300,4500,3400,600
0.003,1300,1300,5500,3301,300
0.004,1900,400,3300,3800,300
0.005,700,300,2700,3900,400
0.006,1200,400,3800,3800,300
0.007,300,300,2800,4600,200
0.008,200,300,6300,3200,200
0.009,1500,400,3400,4700,400
0.01,1400,600,4200,3600,600
0.02,1400,300,3600,5000,400
0.03,800,500,6000,3400,200
0.04,800,400,1900,3700,200
0.05,600,200,3000,3600,200
0.06,1000,200,3800,3300,300
0.07,1200,200,3501,3200,300
0.08,800,200,4301,3700,200
0.09,1000,300,2800,3400,300
0.1,900,1400,2900,3300,400
0.2,1900,400,2400,3300,200
0.3,1100,500,7100,3900,600
0.4,1000,300,5800,3300,300
0.5,2000,1000,2700,3300,300
0.6,1800,500,5200,4700,500
0.7,900,300,7600,3800,300
0.8,1100,600,4100,3700,500
0.9,800,200,3000,3100,200
1,600,300,7100,3100,1000
