 ,DA,SA,LL,TV,VEC
1e-05,800,600,5200,5100,500
2e-05,2300,2000,4700,4700,600
3e-05,900,1900,3700,4500,400
4e-05,600,1700,6000,4100,400
5e-05,1200,500,2900,3500,500
6e-05,1500,1100,4200,3700,600
7e-05,800,800,5400,3500,800
8e-05,500,400,1900,3400,700
9e-05,600,700,3100,3400,400
0.0001,400,600,3100,3400,800
0.0002,1001,2100,7400,3900,1500
0.0003,1000,2200,6200,3900,500
0.0004,1800,1000,5900,4000,800
0.0005,900,500,2400,4200,400
0.0006,1000,900,6400,4000,800
0.0007,900,1100,6400,4000,600
0.0008,2500,1100,3000,3900,500
0.0009,1200,500,7000,3500,1300
0.001,1800,1500,5600,4400,800
0.002,2300,1200,3100,4000,500
0.003,1500,1300,6201,4200,700
0.004,1800,1400,7100,4600,500
0.005,1800,1300,5000,4400,800
0.006,1700,1300,3400,3700,400
0.007,2200,1200,5800,5200,400
0.008,1500,1100,15600,5200,1100
0.009,2000,2200,3300,5701,900
0.01,3600,1700,4200,4300,400
0.02,1500,500,4300,4801,400
0.03,1900,1400,5100,3600,900
0.04,2200,900,5000,4600,700
0.05,1900,1600,7300,4000,1000
0.06,2100,1300,4600,3800,1000
0.07,1800,900,4700,3800,700
0.08,2000,500,5800,4400,800
0.09,1900,800,5400,3900,1800
0.1,2700,700,5800,3400,701
0.2,2200,2200,4200,4000,1100
0.3,2300,1800,6900,3600,1100
0.4,2900,1300,4301,4600,400
0.5,3400,1800,3600,3401,600
0.6,2100,1200,6800,3500,1300
0.7,2500,1000,4300,4200,900
0.8,2200,1400,3900,3301,800
0.9,2600,1300,6000,3400,1000
1,1900,1100,5300,3900,500
