 ,DA,SA,LL,TV,VEC
1e-05,1400,5300,4700,4200,500
2e-05,1801,1700,5100,4600,600
3e-05,600,1000,5700,3400,300
4e-05,1200,700,3900,3600,500
5e-05,1000,700,3100,4000,500
6e-05,501,600,6600,3700,700
7e-05,1101,700,4400,3800,400
8e-05,600,700,5800,3601,200
9e-05,1400,1300,3500,4300,400
0.0001,800,700,4600,3800,200
0.0002,2900,800,2000,3500,300
0.0003,900,1100,4100,4500,400
0.0004,800,1300,5600,4100,700
0.0005,800,1200,5600,4700,500
0.0006,2100,1000,2700,3700,400
0.0007,800,1900,6100,3900,1000
0.0008,1300,2300,3400,4900,600
0.0009,700,1000,7000,3801,1100
0.001,2301,1500,2900,3500,900
0.002,1100,1000,6900,4200,500
0.003,700,1400,2700,4800,600
0.004,1900,900,5200,3700,900
0.005,1500,900,6900,3800,300
0.006,1500,1500,6900,3701,900
0.007,900,700,3500,4200,1100
0.008,1800,1100,4200,5200,400
0.009,1300,1300,3800,4301,1200
0.01,1500,1400,2900,3800,501
0.02,1300,700,5200,6300,500
0.03,1600,900,5100,3600,900
0.04,3401,1000,4100,5400,400
0.05,3300,2600,4901,3900,1000
0.06,4000,2500,4500,3400,400
0.07,2300,800,5100,3801,400
0.08,4400,1000,2900,4700,700
0.09,2600,2100,5400,5001,1600
0.1,2400,900,7000,4900,700
0.2,2700,1000,6600,4200,600
0.3,4500,900,7100,4100,500
0.4,3700,1400,5200,5800,800
0.5,4400,1400,6400,4300,600
0.6,2800,1001,5100,3900,400
0.7,4000,800,2100,3200,1300
0.8,3200,1000,5200,4500,500
0.9,3000,800,5000,4200,800
1,3300,1000,3600,3900,500
