 ,DA,SA,LL,TV,VEC
1e-05,2400,1100,3300,7901,600
2e-05,800,1101,6400,3700,400
3e-05,600,900,5800,4100,700
4e-05,700,900,3500,3200,400
5e-05,300,200,4600,3200,300
6e-05,900,1000,6500,4700,500
7e-05,1400,1100,3200,3500,300
8e-05,500,700,5200,3401,400
9e-05,400,800,4100,3600,600
0.0001,900,900,4100,3900,800
0.0002,1301,1200,4600,5100,500
0.0003,800,1000,2200,5700,600
0.0004,1000,2000,3300,4300,400
0.0005,1000,1100,2000,3400,800
0.0006,1100,1700,4800,4100,1100
0.0007,1200,901,4500,4100,1200
0.0008,800,500,5000,4300,800
0.0009,1700,800,2000,4201,400
0.001,1500,1000,3800,3700,901
0.002,900,1700,7001,4000,700
0.003,1300,1200,4100,4200,700
0.004,900,500,6000,4500,1000
0.005,900,1100,7900,3600,500
0.006,2100,900,5500,3900,600
0.007,1600,1000,6600,4200,800
0.008,900,1100,2500,5500,600
0.009,2600,900,4000,3600,800
0.01,2100,800,3601,4100,600
0.02,1400,1100,5700,4000,600
0.03,1300,900,4400,13200,600
0.04,1900,1700,5600,3700,2700
0.05,1300,2101,4800,5100,700
0.06,3100,800,5500,3700,900
0.07,2100,1800,4700,4900,500
0.08,1900,1200,4000,4100,1000
0.09,1200,700,4200,4500,600
0.1,1400,600,2900,5000,1600
0.2,2401,1400,5400,3800,1000
0.3,1600,1600,2500,4600,600
0.4,3200,700,4601,4400,500
0.5,2400,1000,6000,3500,500
0.6,2000,900,2100,3500,500
0.7,2800,1700,4600,4000,1500
0.8,2000,600,3100,3500,800
0.9,3400,500,4200,4200,400
1,2800,2400,6900,3900,1400
