 ,DA,SA,LL,TV,VEC
1e-05,900,2400,4100,4100,400
2e-05,300,400,3400,3400,500
3e-05,2000,1200,2400,3800,1000
4e-05,600,1100,4700,3200,600
5e-05,1000,800,4100,4700,900
6e-05,400,400,7300,3600,700
7e-05,800,700,4500,3800,1800
8e-05,500,400,2400,3600,500
9e-05,700,1000,7600,3500,900
0.0001,300,300,6600,3201,300
0.0002,1000,1200,3700,3900,600
0.0003,1200,1900,5800,4700,800
0.0004,1000,1000,5400,5100,400
0.0005,900,1800,6100,4000,800
0.0006,1200,1100,6700,4700,600
0.0007,1600,1100,4001,3500,500
0.0008,1300,1400,6100,3500,400
0.0009,1200,900,5900,4100,400
0.001,1200,800,3400,4101,200
0.002,1500,1600,5600,4400,500
0.003,1100,700,6200,3700,600
0.004,1300,600,6600,3500,400
0.005,1400,1300,6901,4200,500
0.006,1200,1000,3100,4800,300
0.007,1600,1000,8401,3500,500
0.008,1800,1800,6300,4200,500
0.009,1200,600,3800,4400,1200
0.01,3200,1100,3900,3600,1000
0.02,2001,1200,2500,4900,500
0.03,2200,800,5500,4000,1000
0.04,3100,1000,4900,4200,500
0.05,3500,1100,2300,4200,900
0.06,3100,1500,6300,4400,800
0.07,2200,800,4700,4100,900
0.08,2800,1800,3600,3300,500
0.09,3800,600,2100,5200,1100
0.1,4900,800,2600,4100,1800
0.2,2300,600,5500,4800,700
0.3,3700,1200,2400,6000,500
0.4,2000,1700,4400,3200,1500
0.5,4100,1500,3000,5700,700
0.6,2700,500,4500,3400,2600
0.7,2400,1100,7400,4201,500
0.8,3100,1400,7700,3700,1600
0.9,2800,1900,3800,3700,700
1,3400,1000,4000,4200,400
