 ,DA,SA,LL,TV,VEC
1e-05,16601,24368215,22416161,110303666,26850909
2e-05,6701,15125788,43328704,106257247,39555808
3e-05,6000,20200687,23465244,81195079,25432798
4e-05,6300,13755681,26254963,91793811,25135074
5e-05,6401,12674795,25027166,77419482,40724200
6e-05,7101,7921622,35927722,79750265,50171742
7e-05,8800,32271435,23881976,79774068,41406553
8e-05,5701,6970347,26562486,104620420,33009393
9e-05,8101,9022108,38824750,86698511,42805762
0.0001,8101,12764102,22290751,91588896,27273442
0.0002,9301,18548557,37954881,78709684,26413975
0.0003,8701,10476823,41339247,74443849,29935852
0.0004,12401,21877919,26692797,90382101,27373750
0.0005,10601,10619435,33965268,95956939,30116666
0.0006,15401,20205887,22376258,94375815,33273014
0.0007,16402,19629042,25840030,87894205,40909114
0.0008,16001,19019494,25947739,104830336,26998621
0.0009,19502,16957532,22595075,107575951,26568988
0.001,23401,17756696,26072449,94412917,42929373
0.002,26802,21423183,37270428,88714070,34832037
0.003,23601,10713842,25649416,92991506,32407546
0.004,33902,17715492,35320975,99392408,26426877
0.005,42804,10583331,34052875,97010822,43750238
0.006,36403,17038439,26033145,97518562,26257563
0.007,46603,8898799,25360693,95109973,25360192
0.008,42504,10078092,55421354,79088014,18227932
0.009,42204,18457450,26224060,102557558,22344856
0.01,47304,9306531,25643615,107305831,26497882
0.02,62705,12788905,24879255,85184194,26277864
0.03,87207,22579075,26533185,95460703,27314546
0.04,106908,13497361,30820223,95889037,28565545
0.05,141811,11537007,25126576,93290233,44345586
0.06,138411,6304596,41801586,78236250,41763084
0.07,147311,10669739,26352372,102539462,24012488
0.08,158512,12212160,44117469,84817869,42753262
0.09,147512,25068271,18220633,96475086,30998937
0.1,139011,6770233,39276688,78157246,26268966
0.2,230018,20730630,27458960,89804064,35184268
0.3,212916,21617101,23907181,95508915,26222763
0.4,209016,19967777,38943576,99846586,27234451
0.5,176214,23221531,37996695,82767325,30973342
0.6,192415,10068593,39891943,80994580,41513471
0.7,178214,22931006,28753464,96694216,26427781
0.8,168313,15024885,32430358,93916808,26707107
0.9,169313,19059202,33964277,101868530,25676123
1,197116,13131035,46437759,78924320,43263009
