 ,DA,SA,LL,TV,VEC
1e-05,14201,20621720,38415219,88404246,22611776
2e-05,16001,14977777,24547629,88715871,34953047
3e-05,8700,20753630,30887427,92048833,27198337
4e-05,8201,13560466,25965240,93027810,25349692
5e-05,9201,11548808,41967097,81546308,27053926
6e-05,8601,17337262,24882755,97238841,24983263
7e-05,9801,20517712,25812228,87493875,22912901
8e-05,7300,17136747,25843831,89886163,26583089
9e-05,8700,20383601,29240298,91876319,24964862
0.0001,7001,10907757,25919736,95004366,30295680
0.0002,11101,8206945,27345849,103513334,23435741
0.0003,11201,12918815,42436434,72955633,25681518
0.0004,14601,9899078,41939296,77471387,26558887
0.0005,12501,8393359,31013537,84559445,33958868
0.0006,11601,11460701,33496532,82266964,43253799
0.0007,18701,12633493,35082057,90006772,25127475
0.0008,11300,21614298,23719464,109619314,46619763
0.0009,14801,17626885,25400396,99156092,28095207
0.001,18102,8005329,26420576,93112717,26885212
0.002,27402,12791505,26560087,90937145,25676718
0.003,26802,23921079,20992949,91736509,28982277
0.004,33202,7599297,26594590,97064227,22684683
0.005,29902,8807692,41341249,77369180,43131489
0.006,34803,13249841,25829429,97778584,30265178
0.007,36203,6176985,21278172,97350950,26442278
0.008,43903,26452979,41750281,80235805,26382373
0.009,42603,11748123,41868190,92881599,28842467
0.01,41203,28248120,26221960,81628314,26542386
0.02,56805,22484967,25926537,86614007,25814129
0.03,71106,7534692,25143276,102513456,39050870
0.04,91907,13627971,42300225,80814352,21596097
0.05,140611,13938496,26892714,98023404,31349364
0.06,132411,22159041,26212360,71590127,35657703
0.07,132310,10979663,25755525,99796544,26047048
0.08,141611,21792824,35274089,89396770,25518818
0.09,104708,10400722,42735978,92648624,30752231
0.1,151812,20475918,30404302,81926074,42558162
0.2,195315,25025872,27974105,94192223,32195937
0.3,185215,19444730,27853293,85373721,25488307
0.4,192015,11279188,48774138,86318394,26711102
0.5,185114,9645768,48428455,81801210,26674823
0.6,180314,25360305,57031910,127709299,46854905
0.7,191815,18272041,63656220,107123149,47296431
0.8,207316,11011768,48173197,110277892,27028331
0.9,218118,13254840,41361345,81126067,42466433
1,182814,22253050,37913280,62852641,26076050
