 ,DA,SA,LL,TV,VEC
1e-05,3900,2797152,9154372,23922449,1075420
2e-05,4000,992718,8968268,22881330,1109421
3e-05,5000,1057020,9293274,22976831,1071020
4e-05,4901,1010919,9166172,23869347,1096721
5e-05,5000,1002719,9041370,24351056,1085721
6e-05,7800,1036319,9218573,22935330,1089321
7e-05,5600,1022019,9026870,22951730,1069220
8e-05,6200,1132121,10673201,23060432,1109621
9e-05,8600,1097021,9070570,23997450,1130222
0.0001,6100,1064720,9473778,23042832,1137222
0.0002,6700,1313824,8730164,22952631,1102620
0.0003,8600,1012119,8870566,23213036,1086920
0.0004,8400,1272724,8754364,22991931,1071620
0.0005,8500,995018,8720164,24148853,1157722
0.0006,10400,1118121,9459278,22911930,1076620
0.0007,12001,1310524,11183709,24073352,1107821
0.0008,14201,1084220,9082070,26779802,1082221
0.0009,10300,1238424,9109271,22998431,1086221
0.001,13000,1047420,10270393,22978331,1074920
0.002,19000,1201323,8544361,23000031,1096821
0.003,23700,1019119,8331856,23220636,1088421
0.004,22700,1379626,8634362,23014032,1070620
0.005,19301,1304924,8646462,23595742,1164222
0.006,27601,1274424,8346556,23101334,1097820
0.007,22501,1253923,7626742,23162133,1169522
0.008,32301,1065320,9201972,23023730,1103921
0.009,36801,1307225,9279773,23102432,1112920
0.01,32000,1044420,9466577,23148033,1182722
0.02,49201,1026219,8852465,23114230,1113221
0.03,59101,1280824,8725163,23268236,1189122
0.04,69702,1104320,9211271,23087531,1202722
0.05,91302,1198222,9111970,22976429,1150621
0.06,104202,1301925,8484058,23040430,1109821
0.07,126202,1009919,8833866,23059632,1094920
0.08,127602,1281924,9229572,23114332,1204722
0.09,113502,1243324,9414976,23304437,1168222
0.1,118802,1270724,8693062,23061231,1108821
0.2,151103,1178222,9682681,23132833,1131621
0.3,136102,1296024,9198172,23510639,1202823
0.4,130902,1268224,10237291,23140133,1189922
0.5,136303,1024619,8785064,23506840,1127121
0.6,164003,1102021,10540697,23058831,1186422
0.7,177703,1298625,10477796,23008830,1210822
0.8,140210,1293291,9806087,22993610,1075775
0.9,140703,1288124,10338096,23053637,1132422
1,119002,1063720,11472617,23046134,1126422
