 ,DA,SA,LL,TV,VEC
1e-05,4501,11582410,27059325,106817091,26318967
2e-05,6801,18410446,24057690,88168425,47663644
3e-05,5300,16315882,19804756,107601652,30028759
4e-05,5000,9399639,41951995,89214007,54839508
5e-05,6900,18286237,15649630,101057138,28053304
6e-05,8000,12696398,25917236,97560064,25592910
7e-05,6500,19049197,23485445,98523639,25838530
8e-05,8201,10477223,41948295,78834393,53007464
9e-05,10201,16372386,40590288,101337060,42267920
0.0001,7601,18783576,41084027,86205872,24126595
0.0002,9801,18789676,17903006,55455056,35146761
0.0003,7501,9764867,21705705,108545426,23084114
0.0004,12801,13214938,25704919,103161704,26113251
0.0005,14101,10818450,39836930,84405130,22542971
0.0006,10100,21745508,8508369,96555084,25037567
0.0007,15201,22650680,26018544,91179262,26557186
0.0008,15101,25813528,33738451,91093355,25873433
0.0009,19302,27710977,42042702,119891718,40669395
0.001,21702,23599054,23303930,104810934,28637149
0.002,27902,11164978,40261562,94903855,34679224
0.003,35203,20594918,30778217,79595153,38327011
0.004,35903,13567265,25690418,94202400,26866211
0.005,32102,12513583,25802627,94316709,34317196
0.006,38303,6968248,41677974,77789011,38993563
0.007,34403,12092350,26256162,98964075,34663223
0.008,46104,10766346,41624070,79988883,43076184
0.009,53604,23238726,27715277,86610503,47709147
0.01,46604,7100958,22265449,95722520,31003735
0.02,71706,16472394,26565787,108990863,33584038
0.03,84307,9980384,40719799,76048875,30685111
0.04,99408,13716978,26287165,93118817,42420634
0.05,126710,22329555,26778804,95805829,30652008
0.06,145111,13696976,40883813,77212067,24714443
0.07,123610,13441756,36193944,87825603,19224510
0.08,165113,26857911,27826687,86381689,26907715
0.09,123509,9433242,45573182,79811573,45627986
0.1,148211,9664260,42120010,82323370,34118481
0.2,163513,10190805,42500358,89370661,40905532
0.3,182614,16723719,34254501,76206108,42062516
0.4,223517,25163783,27897098,85318820,26487986
0.5,193115,20677729,28137115,98711673,30537205
0.6,230318,21251773,25033470,94652548,43627733
0.7,238619,16424293,43706140,85899561,26443581
0.8,211116,11578512,50694091,82946929,32482657
0.9,200916,10343014,49528399,98782376,27636775
1,176714,17830901,41303545,109812327,26629492
