 ,DA,SA,LL,TV,VEC
1e-05,6000,2186740,9800581,24040744,1145521
2e-05,5600,1099621,9780380,22612418,1117720
3e-05,4100,1109320,9724280,22509015,1111021
4e-05,6100,1258623,9686579,22589017,1183922
5e-05,5500,1139021,9899683,22485115,1134220
6e-05,4701,1337224,9729479,22581817,1142821
7e-05,6000,1309024,9783181,22540916,1146721
8e-05,4500,1160822,9666978,22462215,1107320
9e-05,6900,1284524,9872282,22487615,1128221
0.0001,7500,1296724,10101287,22487115,1152021
0.0002,6401,1196422,9723679,22463115,1093820
0.0003,5800,1308224,9587677,22473015,1066620
0.0004,6400,1287924,9613777,22547416,1072820
0.0005,6501,1322324,10184187,22573417,1204122
0.0006,6000,1330825,9889883,22487215,1228422
0.0007,7100,1336325,9623778,22672218,1113821
0.0008,9200,1280323,9904283,22545716,1167121
0.0009,9300,1281824,9191070,22579516,1116421
0.001,9900,1295124,9396274,22463214,1111221
0.002,11200,1335125,8934465,26085981,1134421
0.003,11000,1310324,8762162,22664619,1143021
0.004,13000,1220822,8798363,22583916,1120221
0.005,10200,1202922,8799963,22581217,1124420
0.006,15501,1331924,8987065,22627618,1135621
0.007,12300,1289824,8824963,22704619,1184822
0.008,19300,1204923,8931965,22634319,1139421
0.009,16401,1307424,8759061,22616018,1106520
0.01,17500,1324424,8775263,22594018,1136021
0.02,19601,1260123,13871956,22682218,1212123
0.03,21400,1300320,9063040,22526849,1126317
0.04,32401,1248423,8922864,22647617,1071320
0.05,64001,1294324,8891464,22556116,1041019
0.06,77201,1337025,8794062,22528615,1117121
0.07,120602,1311624,8941365,22595416,1217322
0.08,104702,1233223,8953864,22688118,1219122
0.09,110102,1284323,8827762,22679917,1107221
0.1,129602,1283224,8920664,22636517,1171221
0.2,98401,1238822,8840763,22654916,1074720
0.3,120203,1331324,8909264,22632019,1132421
0.4,139303,1291424,9091269,22611120,1080820
0.5,154303,1265423,9014867,22601919,1096720
0.6,148403,1280324,9093970,22571821,1130121
0.7,165903,1212223,9310275,22633624,1133921
0.8,157403,1298624,9216273,22574223,1043520
0.9,132403,1315524,9440776,22597223,1131221
1,128403,1304624,9301373,22638421,1113421
