 ,DA,SA,LL,TV,VEC
1e-05,7201,304905,1071120,2503747,107002
2e-05,4500,123102,821216,2685250,107102
3e-05,7200,115702,866517,2533347,112102
4e-05,5100,124603,864516,2581449,119802
5e-05,5301,129802,847215,2614450,110902
6e-05,5100,109102,700414,2446346,113402
7e-05,5200,125303,850016,2605249,112702
8e-05,4200,106202,672312,2586449,112702
9e-05,7700,123902,873717,2258942,106102
0.0001,6700,115802,860716,2256442,110803
0.0002,6800,160803,840616,2287143,111802
0.0003,6300,132003,851016,2248342,113102
0.0004,6700,112802,871817,2265942,117602
0.0005,5300,125402,847416,2253343,112302
0.0006,4900,99002,855416,2259743,109502
0.0007,6600,125202,884817,2234142,109102
0.0008,6500,132502,862316,2228543,110902
0.0009,11201,130402,864116,2234042,117002
0.001,8500,131802,845016,2250543,107802
0.002,10500,128203,843116,2233544,111003
0.003,12700,128402,838916,2253040,109302
0.004,10900,123303,833315,2248643,111202
0.005,11101,103701,848615,2259441,110802
0.006,10400,102902,841914,2236139,111902
0.007,9200,121402,835716,2241042,110002
0.008,10900,120402,842916,2365245,115102
0.009,8000,121703,845916,2274443,109002
0.01,9100,118802,838516,2255142,109202
0.02,7900,100702,835016,2279343,109802
0.03,10300,101902,840516,2251743,112902
0.04,18501,128302,863516,2262543,115702
0.05,12901,121202,820215,2276743,110902
0.06,12400,125402,803315,2268843,112302
0.07,16901,104802,871616,2252843,108902
0.08,14000,127303,819716,2404845,103402
0.09,15901,122902,829415,2272742,112202
0.1,12501,128102,820515,2253443,110802
0.2,15801,119403,813120,2251658,108302
0.3,23301,95202,830015,2239443,108502
0.4,40000,96902,844816,2235743,108402
0.5,28500,122903,827416,2283543,113602
0.6,35000,120603,850016,2355645,112302
0.7,35801,125902,849216,2319743,113802
0.8,161103,99202,867417,2246142,112602
0.9,126002,98202,879217,2232841,112602
1,136903,119902,842916,2375945,112402
