 ,DA,SA,LL,TV,VEC
1e-05,5500,1109821,9296872,22544318,1046819
2e-05,4100,1299424,9306572,22489817,1109421
3e-05,4500,1075620,9004667,22442916,1050620
4e-05,4300,1299624,9428775,22507917,1043719
5e-05,6200,1287324,8976666,22511017,1042720
6e-05,4700,1259023,9252472,22485516,1079120
7e-05,6000,1223123,9250371,22445216,1044020
8e-05,7400,1340825,9083768,22492417,1076520
9e-05,6000,1246323,9299572,22496117,1046019
0.0001,6301,1221522,9467775,22509917,1080420
0.0002,5700,1305224,9175570,22531618,1063420
0.0003,4800,1282215,9346711,23804581,1765221
0.0004,6000,1321816,9448312,22536666,1086513
0.0005,7900,1287215,9836916,22511866,1138013
0.0006,10600,1337016,9392711,22458865,1052313
0.0007,9000,1318415,9203809,22466065,1057713
0.0008,8200,1321924,9563875,22530613,1112520
0.0009,7500,1328525,9533674,22554913,1102320
0.001,8200,1310124,9237069,22494512,1078320
0.002,14800,1193322,9343669,22537707,1063119
0.003,11500,1307324,8857861,22639712,1123021
0.004,10501,1257123,8841064,22653622,1093220
0.005,14100,1316324,8990768,22617423,1163321
0.006,14900,1316025,8691463,22643724,1104420
0.007,13900,1324125,8987968,22718525,1132022
0.008,14800,1298826,8835478,22678256,1070821
0.009,15900,1323625,8570960,22545922,1084421
0.01,14501,1274723,8865465,22693022,1139521
0.02,18200,1335225,8717163,22593822,1113121
0.03,21500,1306924,9055370,22514421,1129721
0.04,51801,1267324,8689862,22571022,1112721
0.05,61601,1190122,8990868,22616023,1163922
0.06,91802,1323825,8514660,22603724,1056620
0.07,93802,1173222,8799865,22557224,1029519
0.08,93102,1190822,8532255,22638512,1039319
0.09,91802,1304924,8657162,22601022,1016519
0.1,104502,1359126,8785663,22556721,1123121
0.2,109501,1104314,9002316,22703993,1024413
0.3,155603,1325024,8820262,22620015,1048619
0.4,111303,1176821,8982966,22584319,1050519
0.5,119602,1393326,8795364,22517719,1034019
0.6,170903,1299924,8852665,22551219,993919
0.7,146103,1192622,8968367,22565121,1032119
0.8,124702,1318025,9050067,22569217,1076520
0.9,126302,1270824,9354073,22661320,1133721
1,150603,1287724,9119268,22495913,1050119
