 ,DA,SA,LL,TV,VEC
1e-05,4400,1106121,9478880,22626930,1034220
2e-05,4000,988318,9345378,22448227,1024019
3e-05,5200,1307225,9522981,22494328,1027719
4e-05,5301,1283524,9859287,22561029,1090321
5e-05,7800,1298425,9788086,22562129,1081521
6e-05,5300,1281525,9439379,22573829,1026320
7e-05,5600,1062020,9456480,22494027,1036920
8e-05,5900,1297525,9441080,22524128,1096721
9e-05,4701,1057220,9372978,22527928,1024319
0.0001,6800,1280524,9577782,22552229,1070821
0.0002,5300,1326525,9666584,22536428,1038820
0.0003,6400,1279224,9537481,22567129,1060121
0.0004,7600,1207523,9527281,22578929,1076221
0.0005,9500,1095421,10118693,22570529,1021219
0.0006,8201,1259623,9060872,22585329,1087421
0.0007,10500,1265724,9352378,22679430,1151922
0.0008,8900,1085521,9263776,22716731,1140722
0.0009,9200,1105821,9359778,22707231,1183723
0.001,8100,1249724,9372478,22680130,1155622
0.002,11100,1144922,9059272,22521327,1063121
0.003,9600,1264524,8849968,22615029,1128122
0.004,9900,1248924,8920169,22634029,1136622
0.005,12000,1098821,8619764,22573428,1051620
0.006,12800,1267624,9024771,22732231,1184623
0.007,12200,1281925,9023771,22702731,1128921
0.008,13001,1265924,8852867,22579728,1084021
0.009,15400,1276725,8771166,22605829,1061620
0.01,13300,1284524,8732966,22531927,1056120
0.02,17300,1283724,8739166,22674930,1088721
0.03,23700,1316624,8806862,22588614,1061219
0.04,60501,1277817,8575714,22606600,1089815
0.05,73602,1262624,8599463,22559927,1089921
0.06,75202,1158520,8798053,22562294,1109619
0.07,78502,1281724,9226175,22626928,1145721
0.08,96902,1273524,9185773,22582027,1092621
0.09,112802,1096621,8838367,22684528,1118221
0.1,121202,1069620,10916806,25174275,1039520
0.2,101002,1098221,8724765,22545227,1027820
0.3,120302,1269224,8684364,22655726,1095520
0.4,132002,1208823,9144673,22559128,1088620
0.5,138602,1290121,8915243,22542961,1081717
0.6,141303,1336825,8853067,22694229,1191422
0.7,132203,1318523,9075858,22653596,1120020
0.8,142000,1272400,9081900,22813800,1099200
0.9,163103,1283022,9023955,22600891,1105119
1,151103,1209123,9030569,22581723,1098520
