 ,DA,SA,LL,TV,VEC
1e-05,4100,2271928,9176914,23528494,1098714
2e-05,4200,1043413,9182015,24932212,1091113
3e-05,4100,1166914,8698609,22981087,1083914
4e-05,4400,1359817,9095513,28461356,1126314
5e-05,4800,1326717,9129514,23720997,1096213
6e-05,4400,974413,8731909,22330779,1074613
7e-05,5000,997513,8406405,22446095,1088515
8e-05,6300,1202416,8868421,22385704,1084915
9e-05,6900,1235517,8886921,22486706,1094815
0.0001,6400,1282018,8967922,22477805,1073715
0.0002,6600,1176716,8864720,22641808,1110015
0.0003,6300,1199216,9020323,22460605,1097815
0.0004,7701,1289317,8933421,22434005,1108615
0.0005,7500,1336918,8794420,22403404,1085115
0.0006,7200,1396718,9008215,22465787,1091514
0.0007,8000,1322817,8846713,22458287,1098814
0.0008,9300,1167015,8564810,22434286,1076414
0.0009,9200,1175715,8717712,22523087,1092814
0.001,11000,1212316,8869713,22425286,1089414
0.002,9000,1277317,8660311,22435887,1076214
0.003,11400,1256016,8709610,22767887,1178214
0.004,10700,1296817,9213321,22613595,1144215
0.005,14601,1198415,8652410,22567089,1069614
0.006,11600,1295817,8723511,22679491,1089414
0.007,13100,1122614,9094514,22594283,1094314
0.008,17800,1298417,8715013,22675394,1109415
0.009,14500,1120815,9036916,22672191,1156015
0.01,17601,1326519,8858228,22693427,1080816
0.02,20301,1448527,8679861,22688722,1077820
0.03,23200,1309725,8585461,22628423,1073420
0.04,55201,1311925,8917967,22572722,1088720
0.05,66202,1254423,8804364,22557220,1111221
0.06,68302,1268223,8860665,22826227,1100420
0.07,96202,1129621,8875866,22600721,1091421
0.08,98902,1277023,8635061,22569021,1219923
0.09,113102,1245123,8945167,22617921,1088821
0.1,110502,1300724,8578960,22602922,1069020
0.2,132802,1134322,8812765,22667725,1064520
0.3,118202,1292924,9092670,22500320,1085520
0.4,160103,1258624,9048370,22657226,1032020
0.5,122702,1289925,8817766,22623026,1090420
0.6,146403,1354925,8888867,22660126,1179822
0.7,134803,1288924,8859165,22575822,1088920
0.8,109402,1302325,8781065,22559125,1036120
0.9,196104,1312524,8769666,22594128,1113121
1,115803,1066920,9218173,22586125,1081121
