 ,DA,SA,LL,TV,VEC
1e-05,5000,3042858,9049773,23589849,1108021
2e-05,5500,1315325,8995271,22667932,1092121
3e-05,4700,1113821,9231376,22533330,1079920
4e-05,4900,1306925,9192875,22687833,1056220
5e-05,6000,1196123,9361278,22565330,1085421
6e-05,5200,1336126,9342678,22594630,1175823
7e-05,5500,1322925,9065473,22603731,1132321
8e-05,5100,1337725,8893670,22551730,1095020
9e-05,6200,1309125,8968371,22622931,1103821
0.0001,5300,1112421,9078373,22565530,1090721
0.0002,6300,1342326,9078573,22598731,1107221
0.0003,7200,1425028,9210175,22770034,1237024
0.0004,6101,1303524,9290477,22555929,1086221
0.0005,6000,1289624,9130174,22734333,1140122
0.0006,9400,1287424,9256877,22759733,1138522
0.0007,8200,1289225,9071472,22807532,1116321
0.0008,8101,1290324,9060471,22664830,1116221
0.0009,9600,1167622,8855768,22637930,1093020
0.001,9500,1293025,8761566,22644029,1097721
0.002,12000,1283724,8822668,22612829,1097521
0.003,10600,1270224,8807467,22718831,1233524
0.004,12201,1205422,8792066,22638827,1072020
0.005,11300,1174023,8774366,22693730,1091821
0.006,11001,1270824,9094672,22687030,1101021
0.007,15100,1312725,8880969,22642629,1099221
0.008,15601,1313924,9145673,22643329,1115021
0.009,16201,1309525,8690464,22663930,1066920
0.01,13200,1295125,9108973,22666030,1121521
0.02,20100,1323425,9020671,22724331,1154622
0.03,25101,1233723,9089872,22649330,1151322
0.04,63601,1195023,8859568,22580628,1266525
0.05,75702,1336425,9003671,22625429,1118821
0.06,86901,1303125,10549100,22642228,1167022
0.07,121103,1298124,9188874,22586029,1107021
0.08,101702,1336325,8877467,22632627,1112721
0.09,106602,1248316,8969715,22613590,1075913
0.1,107702,1178922,8922366,22658821,1031819
0.2,105702,1236124,9218573,22597423,1084821
0.3,142702,1323417,8961015,22613492,1162615
0.4,123003,1295724,14186562,22672021,1117920
0.5,133402,1303524,9243072,22633220,1123121
0.6,141002,1305625,9007567,22617920,1113720
0.7,120202,1287924,9081368,22587617,1090421
0.8,153903,1314724,9246871,22599219,1109421
0.9,129103,1280024,9168571,22594120,1086121
1,164803,1179322,9282074,22616222,1109020
