 ,DA,SA,LL,TV,VEC
1e-05,6600,3117555,9184561,23611416,1127620
2e-05,4700,1149020,9198262,22679299,1151821
3e-05,5700,1134420,9169461,22550397,1178921
4e-05,4200,1123420,9106460,22495496,1145620
5e-05,5000,1394824,9214863,22485995,1140120
6e-05,6300,1282823,9396065,22513496,1193321
7e-05,5900,1205721,9050660,22609197,1127620
8e-05,6400,1320523,9174762,22566297,1133320
9e-05,6400,1270522,9175562,22531896,1152220
0.0001,5400,1280522,9149761,22519097,1089419
0.0002,7700,1243022,9260963,22504396,1115519
0.0003,8500,1322223,9105960,22463495,1109220
0.0004,7900,1204721,9141061,22487296,1154120
0.0005,7501,1312923,9049959,22479495,1106020
0.0006,10101,1238221,9410865,22527196,1143020
0.0007,10301,1334823,9210762,22525696,1114619
0.0008,12101,1223921,9216262,22540496,1126920
0.0009,9200,1306723,9133060,22605898,1135120
0.001,9101,1314323,8808554,22506996,1123620
0.002,11800,1231422,9130360,22587597,1168621
0.003,10700,1325423,8732954,22526895,1103319
0.004,10201,1251022,9050159,22514996,1136620
0.005,11800,1177921,8942757,22528996,1113320
0.006,13100,1183821,8879156,22617198,1111719
0.007,17200,1328024,8781054,22554696,1140820
0.008,15100,1246322,9335564,22704199,1297123
0.009,14700,1334323,8764954,22558096,1119820
0.01,15000,1322124,8565350,22499495,1114220
0.02,17001,1192721,8987758,22574696,1140720
0.03,27200,1339824,8963558,22550996,1161120
0.04,58501,1177421,8773354,22528297,1079019
0.05,81301,1275622,9152861,22524097,1129620
0.06,87602,1251822,8797055,22590697,1151420
0.07,84901,1144020,9158261,22483896,1184121
0.08,116802,1204722,8958760,22561702,1181321
0.09,96401,1299323,9186758,22534286,1143619
0.1,109802,1328823,8881057,22540498,1138921
0.2,128202,1325023,9080556,22541787,1107119
0.3,150601,1308617,8943514,22534787,1157015
0.4,125010,1300107,9038142,22638958,1088490
0.5,143902,1303123,9041961,22619103,1112420
0.6,186403,1300423,9031461,22573802,1138120
0.7,186904,1197121,9089263,22559505,1078019
0.8,166003,1287023,9137265,22659807,1138721
0.9,126502,1268723,9150766,22542107,1139020
1,120002,1418025,9179366,22590406,1164821
