 ,DA,SA,LL,TV,VEC
1e-05,4500,1030020,9408075,22529021,1060720
2e-05,5600,1331424,9456777,22589022,1088020
3e-05,5600,1270724,9074670,22451219,1079720
4e-05,4600,988018,8807365,22451019,1086820
5e-05,5700,1286724,8990668,22445819,1058819
6e-05,4300,1276024,8982768,25883183,1074020
7e-05,5300,1129021,9069670,22443119,1057119
8e-05,5200,1306225,8756763,22465720,1082920
9e-05,6100,1213422,9092570,22488320,1079820
0.0001,7801,1192122,8858665,22451819,1097121
0.0002,6200,1309324,8857766,22446319,1054219
0.0003,8900,1226023,8954867,22451020,1077820
0.0004,8300,1320125,8897766,22506220,1061920
0.0005,9901,1305624,9016968,22546021,1141121
0.0006,13100,1302525,8864866,22535620,1062520
0.0007,9301,1279823,8949967,22455919,1075620
0.0008,12800,1176622,8941267,22476720,1080720
0.0009,11400,1305025,9144671,22561921,1177722
0.001,8400,1184123,8986368,22472619,1065220
0.002,10500,1303025,8907466,22509819,1050020
0.003,10200,1285324,9511877,22556121,1110221
0.004,12200,1271124,8682262,22564321,1056520
0.005,11700,1088920,8736364,22541121,1050520
0.006,11900,1187822,8604659,23854342,1089720
0.007,11800,1293524,8749164,22574222,1093420
0.008,14401,1294924,9178071,22539622,1078520
0.009,13400,1162322,8988568,22642322,1120821
0.01,14000,1180621,8934758,22586098,1091719
0.02,25700,1290224,8934970,22603928,1116221
0.03,22101,1298424,8730264,22654127,1080720
0.04,26000,1225124,9040271,22660129,1131722
0.05,31501,1290624,8902663,22566313,1102620
0.06,83302,1197722,8760265,22525925,1058520
0.07,94302,1130821,8806766,22663228,1064420
0.08,106802,1272024,8922468,22587925,1091120
0.09,120602,1217723,8991370,22609828,1115621
0.1,134803,1314624,8714064,22500025,1086621
0.2,103202,1361426,8806265,22587624,1184022
0.3,152303,1261524,8927968,22673827,1079420
0.4,133502,1238024,8998472,22532330,1082321
0.5,149503,1346826,9059173,22468730,1067121
0.6,131002,1182022,8756862,22539217,1076520
0.7,139802,1260524,9106570,22613723,1142021
0.8,194604,1277820,9311849,22531663,1079918
0.9,152203,1293125,9105571,22537826,1070920
1,148302,1259124,9369779,22533030,1079921
