 ,DA,SA,LL,TV,VEC
1e-05,5200,107002,884616,2261643,109002
2e-05,5300,127003,893716,2285143,110902
3e-05,3800,97902,668413,2264642,110302
4e-05,5501,124002,895216,2248042,114802
5e-05,7501,104101,918117,2237142,112302
6e-05,5200,124302,882217,2272242,110402
7e-05,4700,123202,935918,2286742,113302
8e-05,5700,124402,902517,2242442,115202
9e-05,6700,123602,877116,2252843,115302
0.0001,7601,133502,991718,2289043,112002
0.0002,7400,124502,880817,2255842,109202
0.0003,7000,101402,899116,2285643,120102
0.0004,7701,115702,1016919,2249042,116802
0.0005,4901,127202,904616,2249342,113303
0.0006,4500,120502,874316,2244342,114602
0.0007,4600,124102,1013119,2240642,117702
0.0008,5901,127702,905516,2240942,115202
0.0009,5800,125502,886717,2255042,110602
0.001,6100,122703,887116,2252042,112902
0.002,8200,123503,896017,2254642,117602
0.003,8800,146403,880516,2237142,112402
0.004,6700,120703,903817,2280742,111902
0.005,8900,99202,887217,2263142,113702
0.006,11200,124303,897217,2264442,113102
0.007,9300,122102,915417,2252642,115102
0.008,9800,122003,879316,2269543,111402
0.009,10000,122202,857116,2250442,111902
0.01,11300,100996,870773,2316727,112596
0.02,10800,124501,869212,2263329,113301
0.03,9700,115002,877513,2231832,114401
0.04,15200,96502,883619,2253249,112002
0.05,12801,97501,909216,2237342,128402
0.06,15600,127403,892616,2258142,112902
0.07,14201,100002,907516,2237542,117502
0.08,15000,125803,857716,2268641,111702
0.09,15800,132003,850616,2241241,115902
0.1,15501,128302,912916,2242442,158902
0.2,18800,120903,878216,2241941,110502
0.3,22701,122202,912716,2236042,118102
0.4,29501,142103,863615,2246041,111702
0.5,31300,118402,870516,2247941,114603
0.6,41300,133402,905017,2274442,113702
0.7,148003,101002,875016,2256940,107502
0.8,102702,118502,874316,2252942,115702
0.9,127003,100402,873017,2330347,109202
1,123102,122502,893917,2269540,116803
