 ,DA,SA,LL,TV,VEC
1e-05,5900,323307,871316,2429546,110502
2e-05,5600,132103,876817,2263042,111102
3e-05,7100,127002,868217,2323943,111402
4e-05,5700,126803,877216,2268543,115802
5e-05,6700,127003,890417,2399145,110302
6e-05,6600,129602,876617,2248742,112002
7e-05,4600,131803,888416,2256643,113302
8e-05,5600,127002,890817,2262043,113902
9e-05,6000,137203,962218,2298543,116403
0.0001,6600,99802,869316,2269243,113202
0.0002,7500,125302,902917,2238242,110502
0.0003,5801,103701,878016,2277243,113502
0.0004,7300,101902,904317,2238643,116102
0.0005,7400,126203,991318,2268542,112703
0.0006,5400,101502,862416,2230741,131203
0.0007,6200,103902,884017,2248241,113503
0.0008,8400,122702,871617,2236841,113802
0.0009,7900,122402,871816,2239042,111902
0.001,6700,101002,872616,2244042,111002
0.002,10900,119903,914720,2235048,112903
0.003,8900,146103,884417,2415045,109802
0.004,5700,124102,880017,2259043,112402
0.005,9500,125303,894916,2253942,116502
0.006,7700,130002,900017,2237142,115702
0.007,11400,124402,873317,2237842,111502
0.008,10900,105202,910018,2234643,119002
0.009,8501,100902,874316,2232742,112502
0.01,9800,123503,890417,2250342,113002
0.02,10200,119202,884517,2267542,115703
0.03,23401,125902,874316,2244642,114302
0.04,13500,102902,981719,2249842,113402
0.05,14100,120202,910517,2382945,112202
0.06,11500,123702,900617,2243743,113602
0.07,12500,121102,866817,2234242,110802
0.08,13701,123602,890216,2271543,113502
0.09,13100,122402,875717,2242842,113502
0.1,16700,109502,1030120,2267042,116102
0.2,15001,119402,859816,2236442,114902
0.3,23700,95102,834516,2248843,111202
0.4,20001,119402,872216,2313944,126003
0.5,51501,118303,907417,2230242,114402
0.6,109802,105602,898117,2231541,115603
0.7,31701,99901,847016,2264643,112102
0.8,160803,98502,861917,2240242,116702
0.9,147003,118502,848416,2238942,110202
1,160303,117702,899817,2233342,114902
