 ,DA,SA,LL,TV,VEC
1e-05,4100,103202,898617,2245242,107002
2e-05,3800,126803,863516,2251843,110602
3e-05,3500,101602,680613,2223442,109802
4e-05,5200,139303,842416,2397645,111902
5e-05,4300,107402,743114,2225842,108602
6e-05,3600,97902,606611,2240442,106002
7e-05,5100,104302,880017,2243742,108202
8e-05,3600,99102,671813,2226542,108102
9e-05,2800,96602,582911,2219042,106502
0.0001,6100,123802,876117,2307443,110202
0.0002,6600,123103,879716,2239642,108802
0.0003,7600,103002,888917,2252442,109202
0.0004,7500,125902,879217,2247842,108402
0.0005,6100,124303,888516,2252643,109802
0.0006,8300,126602,892817,2293443,109902
0.0007,8500,129303,905917,2242541,111202
0.0008,7500,129402,905217,2254542,113202
0.0009,9700,129402,889117,2264342,110702
0.001,9000,101202,894116,2238142,128803
0.002,15300,102602,881517,2247842,113402
0.003,10400,123103,903717,2267742,113803
0.004,7500,123502,934118,2237842,112102
0.005,9500,123003,877916,2263443,115802
0.006,10200,124002,912717,2240142,114602
0.007,9501,102502,935017,2253743,112902
0.008,8501,125502,893216,2236842,112502
0.009,8701,121202,888016,2298943,113702
0.01,8600,102002,896517,2255043,112702
0.02,10200,105902,938218,2246542,112802
0.03,15500,103602,880817,2263242,105002
0.04,11100,110602,916217,2246742,109902
0.05,15701,99701,872516,2270443,112902
0.06,13600,104702,903017,2250942,111902
0.07,15801,101303,906232,2245878,109204
0.08,11300,120103,886517,2308245,111502
0.09,13700,101802,900617,2280443,113102
0.1,20600,104102,922617,2264043,111202
0.2,15900,121402,831316,2271043,128602
0.3,21200,118502,861717,2250542,113202
0.4,24900,95702,884811,2502233,106101
0.5,28601,120002,842015,2251842,112002
0.6,32400,122102,894217,2244542,115302
0.7,33900,98402,860317,2239542,111702
0.8,46401,122102,830215,2260043,115102
0.9,32500,119002,860816,2246142,113702
1,157803,101802,880617,2260742,110102
