 ,DA,SA,LL,TV,VEC
1e-05,700,3700,13600,5400,500
2e-05,300,500,13100,4000,300
3e-05,300,900,10100,4300,400
4e-05,800,2000,14200,5800,700
5e-05,700,3300,7800,4701,800
6e-05,300,500,9400,5000,400
7e-05,1800,1500,3800,5100,600
8e-05,1200,2200,9600,5500,600
9e-05,700,4300,3400,5400,600
0.0001,900,3200,17701,4900,500
0.0002,1300,2400,12401,6600,700
0.0003,1500,700,9001,5000,600
0.0004,1100,2600,11600,5200,500
0.0005,1000,1400,7800,4500,500
0.0006,1100,1900,16600,5600,500
0.0007,1500,2100,3500,6900,500
0.0008,1300,1900,12100,4500,1000
0.0009,1400,1700,7600,5000,600
0.001,1100,2600,11700,4300,1100
0.002,1900,4600,17500,5201,500
0.003,3500,2300,9400,4500,500
0.004,1600,2600,3900,5000,600
0.005,1800,5600,10300,5100,500
0.006,1700,4900,6000,5000,1200
0.007,2400,1200,15101,6000,600
0.008,3200,2100,2900,5200,600
0.009,2100,3700,8900,5500,600
0.01,3600,1600,13300,5500,600
0.02,2000,1900,10401,5300,600
0.03,1100,800,13300,3900,900
0.04,3000,1800,14601,4200,1200
0.05,2200,1700,16100,4500,1000
0.06,1400,700,6600,4600,700
0.07,1900,1400,12600,4200,500
0.08,3800,900,17901,4200,500
0.09,2500,1600,17601,4800,500
0.1,2700,1900,10600,4300,700
0.2,2700,2900,17900,5401,700
0.3,2700,1800,3100,4800,700
0.4,2500,3600,4800,4200,900
0.5,2900,3200,6600,4700,500
0.6,5500,1400,3300,4600,500
0.7,2100,2800,9200,5800,700
0.8,3000,2400,6900,4900,500
0.9,2900,2500,16500,5400,600
1,3100,2700,14001,4700,500
