 ,DA,SA,LL,TV,VEC
1e-05,1300,1100,2500,3900,700
2e-05,200,200,5500,4000,400
3e-05,700,300,2800,3700,700
4e-05,1700,2501,9800,5500,800
5e-05,1500,2500,16800,4500,700
6e-05,1000,2900,11400,5200,1100
7e-05,1900,2500,17100,4801,1000
8e-05,300,500,7201,3500,800
9e-05,1700,2100,11601,4700,600
0.0001,800,400,10600,3700,800
0.0002,2000,1700,12201,5200,600
0.0003,1500,3001,15300,5400,500
0.0004,1501,2900,13000,4900,500
0.0005,1200,2800,5800,4700,900
0.0006,1200,2001,16700,5500,500
0.0007,1200,2200,5000,5000,600
0.0008,1100,3400,9300,5400,400
0.0009,1500,2400,2400,4400,400
0.001,1500,3600,14200,5000,500
0.002,1500,2100,6501,4600,1600
0.003,2600,1900,15500,4400,1200
0.004,2500,2100,17000,4700,600
0.005,1400,2000,18401,4700,600
0.006,3101,2100,5000,5100,600
0.007,2100,2000,16800,4200,500
0.008,3200,2200,10800,5700,800
0.009,2100,4300,12600,4300,1900
0.01,2800,2300,6900,6201,700
0.02,3300,2000,10801,4500,1400
0.03,2500,2600,13000,4800,700
0.04,1200,400,15700,4300,600
0.05,2200,2200,4700,4700,1200
0.06,2400,1600,3501,5000,700
0.07,1400,1800,6800,3700,400
0.08,1600,2300,13600,4100,700
0.09,4000,600,13900,3700,800
0.1,4000,2900,7700,4000,600
0.2,1800,3600,7500,4000,1400
0.3,1601,700,7100,3800,900
0.4,2800,1900,11301,3900,500
0.5,3200,1900,2700,4200,1200
0.6,3500,1400,12101,4300,900
0.7,3900,2301,2000,4200,1000
0.8,2700,500,3400,3700,500
0.9,3500,1900,17401,3800,500
1,2100,600,2201,4200,400
