 ,DA,SA,LL,TV,VEC
1e-05,800,4000,7100,4400,500
2e-05,400,500,3400,3301,900
3e-05,1300,1500,18300,4600,900
4e-05,800,900,6800,4501,500
5e-05,800,1000,9200,4500,900
6e-05,800,2800,10600,6500,400
7e-05,1400,1300,13800,4900,500
8e-05,800,1100,4300,4200,800
9e-05,400,400,8100,4000,300
0.0001,1000,1700,9100,4100,300
0.0002,1200,1500,16900,5000,1000
0.0003,900,700,17300,5000,400
0.0004,1700,2200,7800,5300,500
0.0005,800,2300,5700,4300,600
0.0006,1300,800,19601,3900,500
0.0007,700,800,15500,4800,400
0.0008,1000,2500,14901,4300,1000
0.0009,1400,2500,13200,4100,500
0.001,1600,2300,5000,4900,500
0.002,1700,3800,15800,5400,500
0.003,1800,1600,4700,4200,400
0.004,1300,2300,15000,5800,400
0.005,800,600,5800,4400,1100
0.006,1800,2100,15801,4500,600
0.007,1600,2000,12301,4600,500
0.008,3700,1500,9200,4500,700
0.009,2100,1500,7100,4700,500
0.01,2400,2100,3300,4200,500
0.02,3200,3001,15100,4800,600
0.03,4600,1100,14200,4100,800
0.04,2800,2900,16700,3900,1500
0.05,1600,700,5000,3800,500
0.06,2600,1100,15601,4500,700
0.07,2800,1000,13900,4201,900
0.08,1900,1200,10000,4000,1100
0.09,2400,1200,17200,4100,1300
0.1,2900,2300,10400,5600,600
0.2,3200,1300,5300,4200,500
0.3,3801,2400,14200,4700,800
0.4,3900,1600,3100,3900,500
0.5,3300,2000,16701,4700,1200
0.6,5300,2100,7100,4300,700
0.7,3100,2600,21201,4200,1300
0.8,2500,2800,16000,5100,900
0.9,2400,2100,16500,4800,500
1,3300,2600,6500,4000,900
