 ,DA,SA,LL,TV,VEC
1e-05,600,600,8100,3600,400
2e-05,400,400,6001,4900,500
3e-05,800,900,11800,5401,400
4e-05,700,1100,18501,4500,500
5e-05,800,1000,11200,4200,500
6e-05,800,1600,15100,4800,600
7e-05,1000,1501,13700,4500,800
8e-05,1600,800,4900,4000,400
9e-05,1900,1900,9201,4300,400
0.0001,800,1700,3500,4100,500
0.0002,1801,1600,17000,4300,600
0.0003,1100,2000,3801,3800,600
0.0004,1600,1200,6800,5600,500
0.0005,1000,1300,15700,5300,400
0.0006,1200,1700,7300,5100,500
0.0007,1500,600,5000,4600,500
0.0008,800,400,13100,3800,500
0.0009,1100,2700,12800,4500,500
0.001,1201,500,3200,4000,400
0.002,1500,2300,17700,4700,500
0.003,1400,1800,7100,3800,1000
0.004,1400,600,7300,4500,500
0.005,1100,601,10900,4600,400
0.006,1700,1200,15600,5100,500
0.007,1200,900,14000,4600,600
0.008,1800,1200,11600,4600,500
0.009,2100,2301,14100,4700,400
0.01,2500,2300,6900,4500,800
0.02,1700,2400,7500,4900,700
0.03,1700,2100,7501,4300,500
0.04,1900,1400,12100,3800,400
0.05,1500,600,19501,5000,700
0.06,2901,1300,15300,3900,1100
0.07,2600,500,14400,3900,400
0.08,2300,2000,9401,4000,500
0.09,2300,3100,7700,3800,500
0.1,2900,1700,13600,4600,500
0.2,2200,2900,6800,3800,500
0.3,2101,1100,14200,3700,600
0.4,4100,2900,13300,4700,500
0.5,5100,1000,5200,4000,300
0.6,2800,4300,5600,3900,600
0.7,1900,1800,16900,4100,500
0.8,2100,1000,16800,4601,500
0.9,3100,2500,16801,4500,400
1,4101,1300,2400,3800,500
