 ,DA,SA,LL,TV,VEC
1e-05,900,2200,5901,4800,500
2e-05,400,400,15000,4000,400
3e-05,700,1601,9100,5000,400
4e-05,1100,1200,5100,4200,1000
5e-05,1800,1800,11400,4100,400
6e-05,800,1500,9301,5200,500
7e-05,300,300,1900,4100,500
8e-05,200,300,11200,4100,300
9e-05,1100,1700,5100,4400,500
0.0001,900,900,11900,4200,1000
0.0002,600,600,8700,5600,400
0.0003,2000,1200,2800,3800,300
0.0004,900,3300,5200,4000,400
0.0005,1600,500,2500,4801,500
0.0006,900,1300,5301,4700,400
0.0007,1000,500,8300,4100,400
0.0008,1200,1400,13500,4100,1100
0.0009,1500,1700,7100,5600,800
0.001,1500,1000,12500,5000,500
0.002,1100,2900,5001,4700,600
0.003,1200,2900,15601,4800,500
0.004,2600,1300,18000,4301,300
0.005,1000,900,7400,4000,500
0.006,2900,1400,10500,4601,500
0.007,700,700,11900,3900,400
0.008,2000,2300,7601,4700,1300
0.009,2300,600,12800,3900,400
0.01,1500,3200,5800,4800,600
0.02,2000,1900,3200,4300,500
0.03,1300,800,15200,4600,500
0.04,2300,1300,4600,5000,400
0.05,2000,3000,7600,3500,600
0.06,1400,500,12501,3500,700
0.07,2300,700,16001,4800,400
0.08,3700,1801,18200,4000,600
0.09,2700,3700,17100,5300,400
0.1,2800,1901,13500,3600,400
0.2,4200,3200,14301,4900,400
0.3,3000,2500,8700,5000,400
0.4,2800,600,16901,3600,800
0.5,2300,2300,9300,4100,400
0.6,4600,1700,7800,4601,1100
0.7,3800,1100,17400,3800,800
0.8,2600,1900,15201,3700,400
0.9,2300,2100,13400,3800,400
1,5300,1700,4500,4500,500
