 ,DA,SA,LL,TV,VEC
1e-05,900,3700,15100,4600,700
2e-05,700,500,14500,3800,400
3e-05,1100,1500,15900,4201,1700
4e-05,800,1400,15301,4300,500
5e-05,800,1600,12200,4800,1000
6e-05,1500,15300,19100,4500,900
7e-05,300,500,8100,3800,600
8e-05,800,900,4300,3900,300
9e-05,300,500,10400,3600,800
0.0001,900,2800,5600,4900,1100
0.0002,900,1500,3800,4100,700
0.0003,1000,2300,10200,4800,700
0.0004,900,2200,19800,4700,600
0.0005,700,700,12800,4100,1300
0.0006,1200,2300,7700,5400,1000
0.0007,900,3300,11801,5200,700
0.0008,1500,1600,17900,4200,600
0.0009,1000,800,11700,4200,700
0.001,1000,1700,11800,4400,900
0.002,1400,4100,12900,4800,800
0.003,2300,1700,12800,4900,600
0.004,2000,2600,19801,5100,700
0.005,1600,2500,6801,4300,1100
0.006,2800,2400,9000,4400,500
0.007,4200,2400,18401,5500,700
0.008,3300,2800,9001,4600,1300
0.009,2000,3400,8000,4900,500
0.01,2000,2401,14900,4300,800
0.02,1200,700,15201,5200,400
0.03,2000,1600,17201,4200,500
0.04,2400,2800,6000,4600,600
0.05,2100,2100,5700,4200,500
0.06,2900,1200,17300,4000,600
0.07,2200,3700,12900,3700,1200
0.08,2500,2400,7400,5300,700
0.09,3300,2600,3400,4100,1100
0.1,1400,800,7300,5100,800
0.2,2900,1500,17001,4500,500
0.3,4300,1800,3600,5600,700
0.4,1900,2900,5900,4300,1200
0.5,3301,4100,14300,5000,800
0.6,3000,3100,12000,4300,1200
0.7,2900,3600,15000,5300,1000
0.8,2700,1100,8300,3500,700
0.9,3100,1000,12901,4200,700
1,2600,3401,17900,4200,700
