 ,DA,SA,LL,TV,VEC
1e-05,1000,2100,11100,4500,400
2e-05,400,300,4500,3601,400
3e-05,1100,700,8901,3700,700
4e-05,1100,1700,8000,5500,500
5e-05,400,1000,7800,4100,400
6e-05,900,2300,14900,5200,700
7e-05,1800,2200,4100,5000,500
8e-05,1000,2000,19000,4800,600
9e-05,900,2500,7600,5100,500
0.0001,900,1900,7901,4900,500
0.0002,1800,2100,10700,5300,500
0.0003,900,3800,10501,6200,800
0.0004,1700,1900,17201,4700,500
0.0005,1200,2500,5600,4300,500
0.0006,2600,2100,3300,5600,600
0.0007,1700,2500,6100,5500,700
0.0008,1000,700,6401,4000,800
0.0009,1200,2000,16101,5400,1000
0.001,1100,2200,6200,4001,700
0.002,1400,1200,14900,4200,1000
0.003,2300,1700,13400,4500,400
0.004,2300,2100,11200,4500,900
0.005,2900,1400,3600,4700,300
0.006,2500,2400,3100,4300,500
0.007,2500,2400,8400,4900,700
0.008,1600,2100,6700,4000,700
0.009,2000,2000,15201,6200,400
0.01,2700,2400,3700,5801,500
0.02,2300,3600,17300,4200,600
0.03,2000,2401,9800,4200,500
0.04,2801,3100,16500,3900,1000
0.05,3100,3000,13300,4400,800
0.06,4000,2000,2900,4000,1000
0.07,3000,2900,19001,4200,600
0.08,2600,2200,13900,4500,400
0.09,3000,3100,16201,4200,900
0.1,2000,600,7200,3900,600
0.2,3300,1700,7300,4900,700
0.3,2800,2800,6300,4200,600
0.4,3300,3100,5500,4400,600
0.5,3000,1600,7200,4900,500
0.6,3900,1600,7800,3400,1000
0.7,2000,800,3401,3800,600
0.8,3701,1800,14000,4900,400
0.9,3400,1300,9200,3400,800
1,4900,2000,21500,3800,500
