 ,DA,SA,LL,TV,VEC
1e-05,1000,1100,17700,4200,900
2e-05,700,1900,15501,5300,500
3e-05,800,3400,17400,6100,700
4e-05,800,1400,7700,4600,400
5e-05,800,14100,15200,4500,500
6e-05,400,600,14300,3800,400
7e-05,1200,1800,17501,4700,300
8e-05,400,700,8200,3900,400
9e-05,1200,1701,6400,4300,500
0.0001,1900,1600,5500,5601,400
0.0002,1000,2600,7800,5200,400
0.0003,2000,3000,12700,4900,600
0.0004,700,900,16000,3800,800
0.0005,1200,2300,14300,4500,400
0.0006,900,1500,16800,4200,800
0.0007,1200,1200,14800,4400,500
0.0008,1200,2400,11100,4400,600
0.0009,2300,1700,3300,4000,400
0.001,1100,700,5700,4000,300
0.002,1800,3901,9800,5300,1000
0.003,2500,2600,4600,4900,500
0.004,2300,2300,7500,4600,500
0.005,2600,2400,10600,5400,500
0.006,2800,1700,3300,4500,600
0.007,1800,2400,13900,4500,500
0.008,1700,4200,10400,4900,500
0.009,3900,1400,9100,4801,900
0.01,1000,600,19501,4400,400
0.02,3200,2400,13200,4300,500
0.03,1800,1300,14000,4500,400
0.04,2400,1600,7200,4500,600
0.05,1300,1400,10700,3800,500
0.06,2600,1500,3000,4300,1100
0.07,2800,1800,15500,3800,700
0.08,2300,700,4700,3600,300
0.09,2800,1500,3301,4100,600
0.1,2200,900,10100,4600,1000
0.2,3300,1901,7000,3900,1100
0.3,1700,1200,15100,3400,1000
0.4,1400,800,18800,4200,800
0.5,2300,2600,14700,4000,600
0.6,3600,1600,2600,3901,700
0.7,3600,2500,6400,4201,700
0.8,3700,3000,6000,4500,700
0.9,3100,2500,12500,4500,500
1,4600,1700,10100,4500,500
