 ,DA,SA,LL,TV,VEC
1e-05,900,2900,7100,5001,1100
2e-05,1000,1300,8900,6200,500
3e-05,1300,1600,12200,5700,500
4e-05,1800,2000,10400,5901,500
5e-05,1000,1200,14000,4101,1000
6e-05,400,500,9200,3700,300
7e-05,300,400,8600,3900,800
8e-05,1201,1800,3300,5800,300
9e-05,1900,1600,4601,3700,500
0.0001,1200,2900,6400,4400,1100
0.0002,600,1600,3600,5700,400
0.0003,800,700,13801,4500,400
0.0004,900,2000,8800,5200,600
0.0005,1601,1300,12000,4400,800
0.0006,1300,2000,5600,4900,800
0.0007,1800,2700,10500,4800,500
0.0008,1200,2501,5100,4400,800
0.0009,1200,700,9100,4301,1600
0.001,1600,1700,11500,4400,1400
0.002,900,700,8300,6101,400
0.003,800,1800,9101,4400,1000
0.004,3600,1400,12700,4400,300
0.005,2400,1500,17200,4300,400
0.006,1800,3500,13901,4100,500
0.007,1800,1200,8600,3800,800
0.008,2200,3500,11200,4500,700
0.009,2300,1300,10500,4400,1500
0.01,2500,3800,12000,4400,600
0.02,3100,1400,12800,5300,400
0.03,1900,2700,13200,3800,700
0.04,1700,500,4200,3600,300
0.05,1900,1800,6701,4100,800
0.06,3100,1000,8900,3600,800
0.07,1400,1300,4600,4100,601
0.08,1800,500,4900,3500,900
0.09,1900,2500,12200,3700,500
0.1,4100,1500,10900,4500,600
0.2,2701,2500,15900,4200,900
0.3,2300,2900,13900,3800,800
0.4,3100,2000,5500,4100,1000
0.5,2201,600,10900,4400,900
0.6,3700,1800,17501,4100,300
0.7,2800,2000,17000,4001,600
0.8,2800,2000,5700,4100,1600
0.9,3700,2100,18800,3800,1100
1,3900,1200,11900,3400,400
