 ,DA,SA,LL,TV,VEC
1e-05,800,3107254,57482201,84002,3067653
2e-05,2100,1200121,54632751,47601,1224721
3e-05,1200,6026905,54798754,114702,2057136
4e-05,900,3817866,57097594,65202,3811166
5e-05,1400,945117,52733818,36401,910816
6e-05,1800,432208,53039423,56701,407207
7e-05,1000,1720830,53128625,54501,1689030
8e-05,1300,1629429,53654834,59601,1594828
9e-05,1100,1079819,53331528,53301,1040118
0.0001,1200,1340223,53322629,34101,1301522
0.0002,1800,266204,53949840,30700,258205
0.0003,1600,672512,53909039,29200,649812
0.0004,2000,2920251,54291845,110002,2897750
0.0005,1600,3753366,54793354,98101,3734066
0.0006,1200,243905,54394247,43201,236804
0.0007,2500,3984670,53455231,54701,3992969
0.0008,2600,1320123,53740538,67101,1288022
0.0009,2100,786914,53904640,30800,749213
0.001,3100,2190539,54128944,127402,2240739
0.002,2800,874415,53510833,46601,867615
0.003,2800,743413,54059542,29501,704412
0.004,4100,885615,53735037,34601,936516
0.005,6601,1697929,53899838,62201,1671929
0.006,3000,1437925,53210927,66101,1379024
0.007,3700,600611,53077924,52901,523809
0.008,2401,1220721,53412130,57201,1193520
0.009,3000,1329024,53140725,45101,1295122
0.01,4700,3051053,52583517,65201,3036453
0.02,4800,518909,51802103,26400,503909
0.03,2600,3079754,51811602,53201,3011353
0.04,3700,1367624,51884304,51901,1329023
0.05,4300,2685047,51891713,29201,2667547
0.06,4300,2696347,52057614,47801,2669647
0.07,3901,2935151,52058416,21700,2954452
0.08,4400,3788767,52284218,12700,3749066
0.09,4400,319606,52286018,31601,324805
0.1,5100,540109,52657325,44401,515209
0.2,3100,3418061,52870537,71901,3420660
0.3,5400,896616,53030337,19100,867716
0.4,3901,15200,52627827,19001,15200
0.5,3700,2372041,53612535,44501,2328441
0.6,3700,3080154,53314345,50401,3054454
0.7,2500,1352830,53764373,49001,1320329
0.8,2800,3651965,53614144,36300,3610964
0.9,5200,2674047,53599043,57401,2722348
1,4400,3050954,54584760,38800,2984753
