 ,DA,SA,LL,TV,VEC
1e-05,1000,4264178,54189490,39801,4100375
2e-05,1100,766614,54476396,53500,699613
3e-05,900,1013718,53132071,34401,935017
4e-05,1200,2744551,53604579,102202,2723049
5e-05,900,686013,53202972,39801,621511
6e-05,2200,1054419,52857566,36200,984618
7e-05,1800,3606466,52705763,93602,3528764
8e-05,1200,1310524,53881784,52901,1254123
9e-05,1200,997919,53850483,51601,948818
0.0001,1800,3496664,53972986,103702,3426962
0.0002,1100,681513,53604979,36200,640912
0.0003,2600,1106620,53406675,61301,1024919
0.0004,1100,3204258,53778383,92001,2778751
0.0005,1600,3751169,52884566,81301,3661967
0.0006,1400,2669749,54373593,84501,2607348
0.0007,1200,3021355,52752864,107902,3104456
0.0008,1400,1811633,52945568,54501,1722031
0.0009,1700,2332543,53150471,54001,2208940
0.001,1700,2314242,52775364,105302,2236241
0.002,2200,466308,53150871,43500,421208
0.003,2500,3507864,55902720,99102,6347516
0.004,3800,1667730,52970866,75402,1748632
0.005,2400,1676930,53057067,62001,1606929
0.006,2701,250204,52582758,42201,205604
0.007,2700,3071456,52778963,30100,3052756
0.008,2700,2308742,52580157,122102,2117939
0.009,4700,3039655,52441257,78502,2948554
0.01,3300,1613729,52508958,62101,1529728
0.02,3200,1316024,52192952,54401,1297624
0.03,2300,2124338,53047767,46900,2047638
0.04,2400,3319297,52440628,87703,3354297
0.05,3600,3779870,52182859,51801,3700168
0.06,5100,3110157,51917355,62001,3131558
0.07,3500,3389463,51664849,67901,3657667
0.08,4400,1100320,52320364,45801,1058419
0.09,3300,3119458,52878272,58201,3001355
0.1,6100,390907,52014353,39301,389707
0.2,4200,441408,52700564,20401,566810
0.3,6000,1344925,53127873,32001,1433826
0.4,4200,2855153,52849769,67701,2747550
0.5,4700,2449045,52635462,88202,2501845
0.6,2500,177603,52435865,11501,175503
0.7,3000,172802,53930583,35801,164902
0.8,3000,496206,53165298,28501,471106
0.9,4900,1465419,53936904,44700,1445319
1,3500,2858353,54875101,106901,2623647
