 ,DA,SA,LL,TV,VEC
1e-05,1400,1016318,55404494,41101,968817
2e-05,1100,415808,54665081,26600,398308
3e-05,1700,2735149,56897221,42001,2443643
4e-05,1100,746214,54294174,43101,748913
5e-05,1400,1487426,55310093,61601,1119820
6e-05,1100,2662947,55169089,85902,2598747
7e-05,1200,1853233,55565897,90502,1808432
8e-05,1400,2993255,53242572,79602,2912653
9e-05,1700,3644467,54939903,101302,3545265
0.0001,2200,3867971,63331557,100301,3438963
0.0002,2300,2596047,59789292,90902,2571147
0.0003,2400,3592665,53278474,84101,3873271
0.0004,1901,1802832,52902566,87502,1807933
0.0005,2200,1479327,53801383,73001,1444526
0.0006,2900,3844671,53915084,55001,3975172
0.0007,2000,3510064,57175845,111502,3350561
0.0008,1800,941219,54507470,55901,861817
0.0009,2300,3425867,53664454,91602,3442567
0.001,3900,798416,66771711,48601,897317
0.002,2500,2623949,53915500,118902,2529147
0.003,2901,366006,53227706,31400,367107
0.004,2900,3836671,53555490,89502,3781370
0.005,2500,1460627,53414690,39601,1444327
0.006,3300,1172522,53753174,55701,1191621
0.007,3000,2462644,53478274,98002,2410543
0.008,2900,637012,53911188,30400,636612
0.009,2800,109702,52417375,48801,105902
0.01,2500,3743750,53682411,84701,3768550
0.02,3300,3286059,53256156,90202,3230758
0.03,3100,1688530,53504360,69101,1636729
0.04,4800,681412,54063169,33201,665712
0.05,2400,1020418,53755863,57001,990418
0.06,3100,98302,52435739,33801,92102
0.07,2800,474509,52296238,40201,471808
0.08,2600,2185439,51981832,45901,2161639
0.09,2800,2999453,51778129,23400,2979153
0.1,3600,2291741,52335138,50801,2307942
0.2,3800,543110,51693731,22700,526910
0.3,4000,3855269,52354741,41201,3837269
0.4,3500,2333342,53050948,104602,2097737
0.5,3500,1807433,54331672,57001,1745031
0.6,2600,664412,53754965,50101,655112
0.7,6600,4114674,53548856,53301,3931871
0.8,4300,865215,54483479,44901,844715
0.9,4500,3866470,54120368,100701,3988372
1,4400,381407,55001078,48000,353607
