 ,DA,SA,LL,TV,VEC
1e-05,1800,3732869,56867461,19000,3692369
2e-05,1000,2610249,56150047,69001,2613249
3e-05,900,99702,56567155,46101,100001
4e-05,1100,1072420,56489053,50201,1091120
5e-05,800,399407,56586655,21100,397108
6e-05,1500,1753233,56213348,68301,1665531
7e-05,1800,2978655,56420952,87002,3002756
8e-05,1500,3658968,57786477,102002,3734370
9e-05,1100,2581148,57263468,120702,2489646
0.0001,1100,1891336,57550372,88502,1891435
0.0002,1100,3414863,57019563,98902,3282362
0.0003,1500,1980836,56999343,86801,1919435
0.0004,1100,22701,56727537,29601,21700
0.0005,2500,4038574,56766039,83001,3975873
0.0006,2000,3937272,55981223,93802,3938672
0.0007,1600,904917,56528134,32000,900317
0.0008,2400,3732868,56788839,94601,3647267
0.0009,2500,1995637,57086944,71101,1962436
0.001,2600,2265441,57280048,109402,2264141
0.002,3100,1909535,57049943,67701,1946536
0.003,3200,210004,55445102,36700,196604
0.004,5300,3691067,56066424,97102,3692567
0.005,4501,1850633,55631017,75101,1814733
0.006,3100,80501,60886714,49300,73502
0.007,3000,1808133,54809099,73401,1821333
0.008,2700,2169240,54931503,90902,2084738
0.009,3100,4002573,54342793,104602,3847870
0.01,3700,903417,55332912,43000,880316
0.02,3500,4016473,52294355,78301,3694168
0.03,2500,3865871,52381756,62102,3799669
0.04,5100,875816,52387857,53401,902317
0.05,4200,2873553,52490261,75402,2831951
0.06,3300,882616,52606461,46901,911417
0.07,4100,1954235,52354257,51401,1877034
0.08,5800,2296542,52190955,55801,2254642
0.09,4200,1910425,52310273,60901,1877924
0.1,4100,2685550,53203196,26500,2766452
0.2,4400,3786944,52311715,28600,3779445
0.3,4200,2711950,54172199,26100,2584048
0.4,5300,2831952,52877269,28801,2939553
0.5,3700,1058319,52959871,33200,1032519
0.6,5200,3597266,53808588,85401,3641967
0.7,5200,1773933,53262678,50401,1766332
0.8,3600,654812,54633397,55501,655312
0.9,5200,2943354,54036990,40101,2913353
1,5800,3251659,54117888,21700,3199359
