 ,DA,SA,LL,TV,VEC
1e-05,1401,1469027,54119427,54201,1517928
2e-05,800,532410,53706620,30600,557811
3e-05,800,1486128,53665819,42800,1346426
4e-05,1100,3012357,53707519,85902,2989256
5e-05,900,438408,54269430,59101,471109
6e-05,900,2329444,53590417,88901,2282844
7e-05,1000,3149260,53409213,71101,3209961
8e-05,1200,3662870,53070407,69701,3672670
9e-05,1100,2386245,53093408,114902,2550449
0.0001,1600,2694351,53351813,90801,2636350
0.0002,2500,815916,53306311,57801,847916
0.0003,2700,3130959,53280512,93701,3186661
0.0004,1100,2290192,53542803,121800,2230091
0.0005,1200,817597,53381004,53500,832597
0.0006,1500,4022485,54185401,68200,4111885
0.0007,1500,2069092,53040305,102700,2029893
0.0008,2500,18701,53261010,26701,21600
0.0009,1400,1622631,53142208,63801,1639031
0.001,2200,3067159,53402713,106602,3039758
0.002,2900,3832672,53076905,56001,3814272
0.003,3100,3223862,52941016,79002,3184461
0.004,4000,2396446,52566416,93602,2386946
0.005,1800,3777226,52894259,90805,3814528
0.006,3500,3424532,52639626,82304,3352629
0.007,3000,439810,52340551,43001,485011
0.008,4200,593613,52252514,55401,634714
0.009,3500,392107,52511956,22700,431708
0.01,2600,3945779,52254547,19700,4000980
0.02,3700,3268362,51658985,97802,3230261
0.03,2200,2735352,51526780,94402,2643651
0.04,2400,3059158,51613582,77501,3005357
0.05,2600,189504,51635080,12800,178303
0.06,3700,1268224,51339176,27201,1205623
0.07,4200,313606,51738185,45000,312906
0.08,3800,3019458,51613188,86202,3002358
0.09,2500,3510967,57312488,88302,3394764
0.1,3500,331106,51610081,48101,280105
0.2,3701,1345225,51734489,51201,1286825
0.3,5000,134803,51579986,44701,133702
0.4,4400,589611,51874577,56501,592812
0.5,2500,1178622,51913784,37801,1198323
0.6,4400,2427446,52449694,62801,2376245
0.7,2901,2375845,53101116,25000,2321945
0.8,4600,3052758,53326010,50501,3026857
0.9,3200,295803,52532164,36801,347904
1,5100,3168260,53622427,62401,3152261
