 ,DA,SA,LL,TV,VEC
1e-05,2200,3941172,53510976,6700,3876171
2e-05,1200,2259341,55721916,76002,2036337
3e-05,900,1957835,54220389,63201,1904635
4e-05,1700,980418,53412674,43901,936917
5e-05,1200,2711949,53541578,106002,2810752
6e-05,1000,393207,53290473,32801,383307
7e-05,1300,4200577,53899484,62702,4053874
8e-05,1300,1912735,53429076,53201,1940835
9e-05,2100,2190040,53594879,85702,2126538
0.0001,1800,1832233,54070788,58701,1804833
0.0002,1300,800914,53438276,28501,782314
0.0003,1900,1482228,53363374,62201,1660031
0.0004,1300,2064838,53805382,56501,2014937
0.0005,1500,2640448,52486759,86201,2530147
0.0006,1600,2595748,52978067,100702,2438145
0.0007,1300,361006,53516278,29900,336406
0.0008,2300,3630766,53003369,97901,3578266
0.0009,1500,146002,53624278,32001,126902
0.001,3200,401408,52851564,42201,383907
0.002,3100,3439063,53095969,68201,3423462
0.003,2700,1162921,53409975,58401,678812
0.004,2300,3626866,53454674,79802,3615166
0.005,3200,1865334,52288353,67202,1876134
0.006,2200,13500,53126169,16301,12100
0.007,4100,1892134,53206971,45501,1907335
0.008,2400,109202,53260471,29300,90002
0.009,2300,3869970,52975767,60301,3751769
0.01,3900,2833452,53622278,87802,2680049
0.02,3000,593111,53515675,36300,566511
0.03,3100,3943972,53496976,87902,3880471
0.04,3000,154503,52698162,38500,132403
0.05,3900,2926453,53502576,101702,2875353
0.06,2400,2382930,53495989,116001,2336330
0.07,3100,1633221,54462198,60200,1635321
0.08,4300,687109,52714187,36000,653309
0.09,2900,2643649,51669650,93802,2566547
0.1,4000,3490064,52287152,57301,3481064
0.2,3600,3459363,52902768,26500,3392963
0.3,2800,3993373,51806948,8100,3717668
0.4,5101,3331242,52422872,38201,3386743
0.5,3000,4084952,53204082,14000,4437657
0.6,3800,632109,53144324,28000,632509
0.7,6200,3529364,53673570,50900,3460963
0.8,4400,3710267,54506684,14300,3500063
0.9,5600,1220322,53554871,56201,1367925
1,3100,3530665,53620579,29401,3631866
